#{"t_start": 1778371200.233627, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
-0.310183,23,19.810733
-0.354102,23,19.8253
-1.108193,29,19.844805
1.614106,7,19.847806
1.135778,11,19.856805
-2.550494,41,19.888316
0.168144,19,19.912397
1.24621,10,19.924988
-1.366289,32,19.955987
-0.79949,27,19.980054
0.874655,13,19.995559
-1.770784,35,20.025128
1.23157,10,20.034129
-2.319283,40,20.062191
-0.365082,23,20.078701
1.849609,5,20.082202
0.392668,17,20.094277
1.489034,8,20.100277
-0.210731,22,20.121844
-1.465741,33,20.154842
0.642812,15,20.170907
1.492694,8,20.178907
0.988747,12,20.19142
1.121139,11,20.20142
1.481714,8,20.20848
1.606786,7,20.214477
1.367622,9,20.224043
-2.572454,41,20.260113
1.128459,11,20.267115
0.436588,17,20.280115
1.121139,11,20.287619
0.675751,15,20.297628
-0.449894,24,20.313222
0.043073,20,20.327917
0.565319,16,20.344424
-1.193005,30,20.375494
0.624512,15,20.388999
-0.696378,26,20.416555
-0.446234,24,20.439884
-0.829402,28,20.465883
0.105292,20,20.479886
1.25353,10,20.486391
1.27915,10,20.494391
0.274916,18,20.506525
-0.391335,24,20.523175
-0.563986,25,20.542173
0.226704,19,20.556239
0.642812,15,20.571241
0.767883,14,20.582745
0.407308,17,20.598747
-0.829402,28,20.620328
0.068692,20,20.641427
1.374942,9,20.650427
0.389008,17,20.667049
0.885635,13,20.687056
0.679411,15,20.700056
0.392668,17,20.712122
0.568979,16,20.72263
0.896615,13,20.731626
-1.867208,37,20.757685
-0.346782,23,20.773741
-1.638392,34,20.807556
-0.667098,26,20.826126
1.24255,10,20.832126
1.728197,6,20.836126
1.728197,6,20.840185
-0.302863,23,20.857271
0.885635,13,20.865282
1.849609,5,20.872283
-0.523726,25,20.89781
-0.79583,27,20.924922
1.036327,12,20.937921
0.568979,16,20.954055
-1.388881,33,20.984647
0.068692,20,20.998649
-0.225371,22,21.025226
0.160824,19,21.046225
1.371282,9,21.055226
-0.089319,21,21.076339
-1.712224,35,21.103354
1.485374,8,21.115437
-2.778678,43,21.151503
0.090652,20,21.166582
0.613532,15,21.177677
1.363962,9,21.184188
1.606786,7,21.190188
0.403648,17,21.20419
0.389008,17,21.214271
-0.729318,26,21.240886
-3.169165,47,21.291392
-0.442574,24,21.314455
-0.354735,24,21.340022
0.068692,20,21.35502
1.139438,11,21.36202
0.885635,13,21.372089
-0.596926,25,21.389599
-0.508454,24,21.405597
0.182784,19,21.4206
-0.148511,22,21.43425
-0.398022,23,21.456375
0.146185,19,21.471374
1.029007,12,21.479375
0.786183,14,21.488879
-0.313843,23,21.504879
-0.185111,22,21.519943
0.565319,16,21.531447
1.481714,8,21.537447
-1.053293,29,21.566577
1.478054,8,21.572582
0.922235,13,21.581582
1.617766,7,21.586091
0.374368,17,21.59609
0.771543,14,21.60409
-3.308877,48,21.651744
0.392668,17,21.673859
1.24621,10,21.68436
1.24255,10,21.693371
0.878315,13,21.701365
1.007047,12,21.710029
1.621426,7,21.716029
-1.910495,36,21.741179
0.234024,19,21.75632
1.27915,10,21.769323
-2.529167,42,21.819017
1.025347,12,21.829761
1.24621,10,21.841761
1.367622,9,21.850761
1.124799,11,21.862626
0.201084,19,21.882133
0.326156,18,21.90064
1.610446,7,21.906705
0.885635,13,21.915707
1.363962,9,21.921708
1.371282,9,21.929268
-2.738418,43,21.969265
-0.579259,26,21.999887
-0.442574,24,22.02089
-0.192431,22,22.041464
0.333476,18,22.060585
0.572639,16,22.077588
1.363962,9,22.086093
-0.534706,25,22.114183
0.164484,19,22.131205
-0.232691,22,22.147853
0.734944,14,22.161924
0.54702,16,22.179969
1.26085,10,22.192553
-1.446808,32,22.222641
1.614106,7,22.227155
-2.646286,42,22.266285
1.23523,10,22.276287
1.150418,11,22.287793
0.52506,16,22.303792
0.293216,18,22.321915
1.021687,12,22.336428
-0.77753,27,22.355012
-0.321163,23,22.377074
1.603126,7,22.385576
0.624512,15,22.401579
0.043073,20,22.421696
0.911255,13,22.434255
0.778863,14,22.448769
1.25353,10,22.457275
1.363962,9,22.463274
0.53238,16,22.474279
0.786183,14,22.485782
-1.251564,30,22.515788
0.429268,17,22.531346
-0.501134,24,22.558347
0.565319,16,22.570346
1.621426,7,22.575349
0.675751,15,22.586856
1.039987,12,22.595855
1.621426,7,22.601856
-0.111279,21,22.616939
1.010707,12,22.627098
1.132119,11,22.639296
1.146758,11,22.648802
0.171804,19,22.672362
0.889295,13,22.681368
-0.387675,24,22.698881
0.311516,18,22.717042
1.603126,7,22.72304
1.24255,10,22.728545
-0.188771,22,22.74355
-0.092979,21,22.758121
-0.25099,22,22.777486
1.489034,8,22.786146
1.26817,10,22.794149
-0.931881,28,22.813153
-0.081999,21,22.826712
0.896615,13,22.835715
1.378602,9,22.842788
0.51774,16,22.857864
1.849609,5,22.861863
1.481714,8,22.867863
-0.641478,26,22.895375
0.613532,15,22.911955
0.48846,16,22.928537
0.160824,19,22.949541
0.389008,17,22.960777
-0.103959,21,22.975778
1.356642,9,22.982778
0.664771,15,22.998286
0.329816,18,23.019288
1.393242,9,23.027861
0.786183,14,23.043932
1.363962,9,23.052933
1.621426,7,23.060933
0.274916,18,23.078934
1.27183,10,23.086437
1.025347,12,23.094442
1.25719,10,23.108439
0.028433,20,23.126513
0.403648,17,23.144525
-0.950814,29,23.175668
0.885635,13,23.189177
0.889295,13,23.199177
-1.141765,30,23.232764
1.003387,12,23.241836
0.936875,13,23.250835
0.53604,16,23.262888
-1.259517,31,23.286392
1.036327,12,23.295396
1.124799,11,23.305476
-1.936115,36,23.341069
1.728197,6,23.347069
0.414628,17,23.359145
-0.00514,21,23.373722
0.421948,17,23.387229
1.724537,6,23.390229
0.51042,16,23.407296
-0.839749,27,23.438804
1.378602,9,23.447804
1.614106,7,23.455944
0.300536,18,23.468943
1.26085,10,23.477007
0.797163,14,23.486509
-0.582286,25,23.504512
1.363962,9,23.512577
0.639152,15,23.52915
0.057713,20,23.550155
1.132119,11,23.557154
1.356642,9,23.564153
1.014367,12,23.572156
0.753243,14,23.585157
1.157738,11,23.597661
1.849609,5,23.602663
0.988747,12,23.615668
0.410968,17,23.632242
0.403648,17,23.656391
1.481714,8,23.66239
1.724537,6,23.666389
1.135778,11,23.67546
1.124799,11,23.687966
0.179124,19,23.704965
1.24987,10,23.717127
0.929555,13,23.729629
-2.027614,36,23.765688
-0.527386,25,23.786264
0.617192,15,23.798767
1.621426,7,23.803773
-0.26197,22,23.818845
1.371282,9,23.825845
-2.85617,44,23.862907
1.010707,12,23.878991
1.363962,9,23.888499
-1.222917,31,23.920499
-0.144851,22,23.93807
-0.361422,23,23.956292
-1.53528,33,23.978294
1.132119,11,23.993799
1.121139,11,24.0038
0.52506,16,24.014861
1.474394,8,24.02086
1.356642,9,24.027914
1.735517,6,24.032914
1.728197,6,24.040419
0.646471,15,24.05748
-1.638392,34,24.095034
-0.460874,24,24.115114
0.771543,14,24.125176
-0.976434,29,24.14481
-1.624385,35,24.177321
-0.674418,26,24.205893
0.52872,16,24.218893
-0.203411,22,24.235897
1.010707,12,24.244402
-0.997761,28,24.265458
0.337136,18,24.279459
-0.534706,25,24.303963
-0.343122,23,24.327112
-1.664012,34,24.355674
0.646471,15,24.365677
0.436588,17,24.380184
1.121139,11,24.387181
1.606786,7,24.39319
1.492694,8,24.398695
0.157164,19,24.411751
1.110159,11,24.42075
0.753243,14,24.434019
0.054053,20,24.449524
1.481714,8,24.458659
-0.72995,27,24.489164
-0.79217,27,24.51824
-2.385162,40,24.555887
-2.216171,39,24.580889
1.363962,9,24.589393
0.992407,12,24.599396
0.981427,12,24.609468
0.661111,15,24.618467
1.24621,10,24.627538
-3.088013,46,24.668043
0.356068,17,24.687098
1.849609,5,24.692604
1.489034,8,24.700604
1.124799,11,24.712724
-1.881216,36,24.749463
-0.471854,24,24.778464
1.378602,9,24.787493
1.24621,10,24.796996
0.988747,12,24.809062
1.478054,8,24.817062
1.24255,10,24.829064
-0.585946,25,24.851571
1.621426,7,24.856639
1.849609,5,24.859643
0.006473,20,24.878644
-2.039227,37,24.917233
-0.207071,22,24.941388
1.24621,10,24.949469
1.161398,11,24.956468
0.727624,14,24.967974
0.389008,17,24.987978
-0.597559,26,25.005565
-5.556508,66,25.063207
1.25353,10,25.070206
0.421948,17,25.088281
1.128459,11,25.098785
1.382262,9,25.110785
0.870995,13,25.123857
0.900275,13,25.13486
0.432928,17,25.146513
0.874655,13,25.159512
0.657451,15,25.172511
1.102839,11,25.185513
-4.934809,61,25.237176
-2.042887,37,25.263746
0.51408,16,25.276759
1.492694,8,25.282755
1.606786,7,25.286756
0.653791,15,25.297263
1.367622,9,25.303262
1.378602,9,25.318358
1.728197,6,25.322358
0.782523,14,25.332369
-2.230178,38,25.370934
0.51042,16,25.386937
-0.869662,28,25.414514
-0.192431,22,25.435027
1.606786,7,25.438027
1.599466,7,25.443542
-0.505427,25,25.463601
1.728197,6,25.472679
-2.679226,42,25.50776
1.606786,7,25.51276
0.190104,19,25.53543
0.407308,17,25.553022
1.728197,6,25.561526
1.481714,8,25.569298
0.065032,20,25.588805
1.25719,10,25.599821
0.392668,17,25.612817
0.296876,18,25.62787
1.165058,11,25.642385
1.143098,11,25.65289
1.481714,8,25.66089
1.474394,8,25.66989
-3.172193,46,25.716461
1.731857,6,25.719461
0.131545,19,25.733464
0.889295,13,25.743546
1.371282,9,25.762988
0.131545,19,25.776991
1.849609,5,25.782991
-0.833062,28,25.8035
1.500014,8,25.809551
0.182784,19,25.822056
1.735517,6,25.827097
0.168144,19,25.842097
0.256616,18,25.862667
1.485374,8,25.868664
0.863675,13,25.878668
0.407308,17,25.897171
0.429268,17,25.914249
0.234657,18,25.932252
1.143098,11,25.944823
1.731857,6,25.952822
-5.65596,67,26.015889
1.25719,10,26.027951
-1.089893,29,26.049457
0.999727,12,26.057546
-0.81413,27,26.085604
0.907595,13,26.096195
-1.855596,36,26.123353
1.121139,11,26.135355
1.599466,7,26.1434
1.614106,7,26.149476
1.24255,10,26.161573
0.889295,13,26.172604
1.500014,8,26.181109
0.822783,14,26.198754
0.881975,13,26.207756
1.24255,10,26.215261
1.139438,11,26.227838
1.603126,7,26.236343
1.614106,7,26.244847
1.378602,9,26.25385
1.610446,7,26.261849
1.367622,9,26.269849
1.117479,11,26.281852
1.113819,11,26.291356
0.109585,19,26.311358
0.635492,15,26.322505
0.613532,15,26.332507
1.606786,7,26.336507
1.132119,11,26.349082
0.760563,14,26.365157
0.381688,17,26.38216
-2.193579,38,26.424844
0.756903,14,26.44035
0.285896,18,26.456927
0.396328,17,26.475981
1.614106,7,26.479984
0.267596,18,26.4935
-0.000847,20,26.506567
0.892955,13,26.515568
0.874655,13,26.532634
0.285896,18,26.553139
-1.653032,34,26.587278
0.315176,18,26.599783
1.128459,11,26.609862
1.356642,9,26.615862
1.349322,9,26.624945
-0.77387,27,26.652458
-0.567646,25,26.669528
1.014367,12,26.67853
0.749583,14,26.689529
1.393242,9,26.699034
1.099179,11,26.712099
0.285896,18,26.729163
1.146758,11,26.744166
-0.262603,23,26.769331
1.128459,11,26.779413
0.889295,13,26.790488
1.728197,6,26.793995
1.128459,11,26.800993
1.849609,5,26.804993
1.24987,10,26.813993
-0.052719,21,26.829663
1.106499,11,26.83924
1.849609,5,26.844238
-0.107619,21,26.879821
1.849609,5,26.88982
0.999727,12,26.906406
1.24621,10,26.914406
0.870995,13,26.924498
1.485374,8,26.930497
1.117479,11,26.9395
1.496354,8,26.9455
1.363962,9,26.953007
1.610446,7,26.96008
-0.240011,22,26.981091
0.756903,14,26.994596
0.874655,13,27.002595
0.849035,13,27.014173
0.881975,13,27.030249
0.996067,12,27.042318
-8.032956,87,27.137518
1.23523,10,27.149022
-0.343122,23,27.167086
0.620852,15,27.177087
-2.252771,39,27.214594
0.639152,15,27.225658
0.52872,16,27.236661
1.24621,10,27.242721
1.603126,7,27.248226
1.363962,9,27.257295
0.52872,16,27.273295
1.849609,5,27.281296
0.120565,19,27.3018
1.728197,6,27.310803
1.610446,7,27.316807
-0.067359,21,27.330887
0.385348,17,27.342889
0.896615,13,27.351395
-2.635306,42,27.398086
0.241977,18,27.419146
1.24621,10,27.430145
-0.214391,22,27.452717
-0.674418,26,27.481285
0.51042,16,27.495793
0.628172,15,27.506854
0.936875,13,27.518854
0.650131,15,27.530854
1.121139,11,27.537855
1.489034,8,27.543855
1.614106,7,27.549363
1.018027,12,27.558423
1.621426,7,27.563421
-0.347415,24,27.581488
1.23889,10,27.587487
0.903935,13,27.596992
0.175464,19,27.609056
1.007047,12,27.618057
1.24987,10,27.634206
1.385922,9,27.643204
0.49212,16,27.659763
0.635492,15,27.674763
1.117479,11,27.687766
1.492694,8,27.69627
1.489034,8,27.70427
-0.482834,24,27.728381
0.742263,14,27.740386
0.374368,17,27.757893
0.374368,17,27.775062
0.620852,15,27.787065
0.53604,16,27.803569
1.481714,8,27.81157
0.54336,16,27.827623
0.764223,14,27.844032
-0.574966,25,27.867044
0.683071,15,27.879051
1.728197,6,27.882052
0.263936,18,27.896063
-1.579833,34,27.925202
1.25353,10,27.936709
0.52506,16,27.952213
1.24255,10,27.966472
0.602552,15,27.977469
1.24621,10,27.98847
0.263936,18,28.006035
0.52872,16,28.022036
1.27549,10,28.034035
1.23889,10,28.043101
-0.214391,22,28.06835
0.889295,13,28.078348
1.606786,7,28.08435
1.496354,8,28.08935
0.311516,18,28.101855
1.124799,11,28.111022
0.51408,16,28.122077
1.610446,7,28.128078
-0.505427,25,28.146079
0.385348,17,28.157666
1.371282,9,28.164664
0.889295,13,28.17973
1.728197,6,28.185732
0.296876,18,28.205307
1.371282,9,28.21337
1.603126,7,28.22137
0.863675,13,28.234427
1.363962,9,28.242933
