#{"t_start": 1778308744.5051532, "env_id": "LunarLander-v3"}
r,l,t
264.047591,350,292.366863
-207.099754,579,292.816681
-111.914162,166,292.962302
-128.60305,163,293.098099
56.848315,116,293.202693
-233.723836,284,293.422961
-208.008528,433,293.739695
-220.486034,451,294.109987
179.426658,364,294.419791
-200.684328,329,294.666029
-41.151289,346,294.914795
-228.75534,332,295.150309
252.718535,470,295.537265
280.608692,231,295.704322
315.082426,217,295.896418
251.09934,527,296.274317
157.830206,489,296.676844
115.459297,1000,297.45791
273.580023,380,297.825675
284.562202,419,298.163637
202.594165,390,298.459493
210.941114,498,298.855964
266.245999,191,299.010143
234.814445,279,299.233331
-215.482254,337,299.545937
-202.402349,274,299.780156
-97.303026,145,299.918255
259.126075,289,300.141695
199.254499,392,300.424142
238.890492,343,300.706338
279.249837,186,300.838513
214.925248,592,301.280206
-289.934237,613,301.734928
-185.757478,344,302.015917
222.655105,441,302.346267
-177.918646,335,302.615904
-169.547376,266,302.812636
243.191368,466,303.140983
-140.966477,204,303.290886
257.877759,416,303.633087
-221.540934,442,303.950335
220.643461,487,304.314434
256.937521,295,304.547984
-131.646572,282,304.761874
269.725376,397,305.071535
251.760324,301,305.317837
-126.704762,254,305.508033
-197.279917,304,305.725078
-228.964672,414,306.068574
228.099036,340,306.32868
259.403955,271,306.546608
283.509502,228,306.730407
270.36239,349,306.981963
221.960944,401,307.303826
262.428153,272,307.524682
300.42982,279,307.740742
227.619402,323,307.976634
-171.746634,486,308.358789
249.226431,442,308.718868
175.356995,596,309.189133
-217.398457,593,309.680329
267.596783,332,309.900824
228.205998,359,310.160268
263.332288,273,310.373164
272.970481,267,310.698239
293.805297,224,310.897213
-46.571507,153,311.016982
260.502995,251,311.214568
272.168699,332,311.472155
253.094339,378,311.746831
271.50977,531,312.139764
271.263465,302,312.371973
259.955169,339,312.645236
29.812154,150,312.77105
296.434971,296,313.006032
222.312602,225,313.192482
272.170257,336,313.441151
183.878017,630,313.881341
160.660997,601,314.346533
202.556176,608,314.776378
283.938977,239,314.974752
243.464284,434,315.320097
197.742435,619,315.870518
-254.431641,346,316.15038
265.674878,477,316.52607
-26.166916,1000,317.357011
11.213948,149,317.485991
-22.476128,1000,318.278017
257.957467,428,318.597261
16.850748,1000,319.360395
-55.199101,1000,320.116106
-18.847235,1000,320.971122
-14.46695,1000,321.787382
-15.782887,1000,322.569331
274.116176,267,322.752402
-22.574847,1000,323.575387
-98.606052,1000,324.367304
-25.057442,1000,325.166234
132.319187,964,325.893117
-56.121967,1000,326.680849
-54.623817,1000,327.487551
-9.264315,1000,328.253345
137.866559,960,329.014939
-35.70157,1000,329.801556
-19.878458,1000,330.579228
-41.352918,1000,331.379806
-64.478549,1000,332.154598
-40.128601,1000,332.918259
-3.327685,1000,333.670238
-47.673495,1000,334.468012
-4.089435,1000,335.242553
-19.258646,1000,336.041455
230.364442,512,336.403885
-26.738314,1000,337.277031
187.416172,971,338.067052
38.606525,135,338.180804
240.493336,230,338.371543
297.340374,223,338.56049
66.743685,141,338.679037
-51.852531,1000,339.672726
181.925231,766,340.386278
-59.704653,1000,341.250177
48.499381,1000,342.323155
-29.795191,1000,343.118356
48.487623,118,343.201841
-8.49723,1000,344.101565
-53.167945,1000,344.889089
-75.993027,1000,345.675874
-13.458214,1000,346.553436
-39.870298,1000,347.332628
-47.031375,1000,348.118257
-57.801365,1000,348.886018
272.181106,382,349.17633
236.142907,549,349.629341
217.049579,525,350.049838
-74.211703,1000,350.801634
284.255355,240,350.962738
262.701418,362,351.274101
225.276051,539,351.701124
229.763713,611,352.175893
238.676043,244,352.366041
-0.795696,1000,353.13136
211.369752,479,353.473007
279.436734,312,353.727457
280.205359,419,354.03667
139.975872,986,354.750282
233.072284,422,355.068956
-181.029525,363,355.324642
178.465906,731,355.888576
253.250727,258,356.093542
293.158572,262,356.298138
199.087441,388,356.591559
226.966746,553,357.037592
231.790864,959,357.810539
-10.002413,137,357.89742
59.905112,142,358.005866
227.319536,342,358.29082
298.946871,172,358.436027
158.759263,874,359.120944
194.840112,951,359.864606
146.870272,972,360.677867
306.544553,245,360.881548
210.633446,545,361.286356
268.947662,305,361.536047
280.696248,346,361.806348
224.262818,319,362.040812
255.8394,518,362.466535
255.597032,486,362.83413
256.485687,330,363.066033
254.79767,419,363.36978
218.993067,377,363.642967
256.144725,432,363.973392
234.033553,625,364.463084
179.770734,987,365.194862
-295.544334,418,365.544826
46.073215,197,365.715559
269.613502,297,365.948122
149.393236,1000,366.722142
-119.940375,1000,367.503749
248.377438,226,367.669005
168.348697,691,368.226169
242.7945,307,368.468373
44.180668,252,368.677751
198.169506,578,369.148528
170.626434,604,369.608073
105.265564,1000,370.416921
188.944661,558,370.829979
247.744035,354,371.092874
154.397613,916,371.806869
184.049143,616,372.249757
204.96746,579,372.701512
240.471416,502,373.080738
133.282054,571,373.505945
194.075648,580,373.957383
-33.941732,612,374.447616
21.104306,1000,375.21143
224.934431,355,375.473168
166.781308,674,375.980581
13.207302,493,376.365728
10.901746,458,376.722808
255.225703,295,376.941797
19.595707,1000,377.733707
170.61216,707,378.325239
213.229421,288,378.532079
168.666608,993,379.326296
122.177662,764,379.93554
309.595758,281,380.145075
240.500028,263,380.338183
59.000469,1000,381.121615
172.421719,751,381.735374
262.82106,265,381.966176
112.213731,990,382.70041
-39.3131,1000,383.449425
0.15482,1000,384.19748
126.117015,746,384.768371
20.240996,1000,385.526452
294.698121,144,385.632049
-0.579303,1000,386.391099
258.929018,655,386.898102
252.294579,365,387.180482
154.000574,973,387.925051
279.823544,143,388.05213
173.411411,569,388.577671
139.518169,974,389.318549
153.459906,917,390.045886
-3.53628,266,390.258218
14.929069,1000,391.027848
145.619634,961,391.868935
275.619342,683,392.37085
53.863311,125,392.464666
1.316156,90,392.540432
278.41086,189,392.673737
194.433953,679,393.238526
225.471121,475,393.58055
29.044909,108,393.66672
115.053101,955,394.362021
174.633167,543,394.738271
277.460421,539,395.153189
269.223497,219,395.318254
255.377394,288,395.528999
192.423042,572,395.95108
246.332915,204,396.107873
252.978868,252,396.309591
38.190689,179,396.467435
60.396983,162,396.594137
215.860758,562,397.0263
242.247037,473,397.429508
250.310976,245,397.616442
-0.478736,163,397.760181
290.033814,251,397.980498
44.644145,119,398.071464
258.719843,320,398.33395
273.810916,200,398.496626
238.275095,263,398.707345
221.833389,428,399.017334
277.244824,337,399.292655
151.002749,551,399.751318
226.467022,475,400.096796
313.028663,500,400.49628
238.756664,357,400.774045
-5.244696,138,400.884464
295.025931,169,401.022347
-30.319454,163,401.14335
249.287914,230,401.306358
55.826503,265,401.526552
-11.832855,146,401.629264
250.983451,203,401.791165
247.017309,156,401.920687
12.635054,101,402.011668
229.474807,322,402.275206
230.795168,344,402.548542
236.558841,399,402.823992
-234.694274,666,403.308636
-20.519418,160,403.422562
14.06339,163,403.553013
14.374935,106,403.635984
275.192426,178,403.785708
229.641637,237,403.96579
298.927932,232,404.129251
237.72482,656,404.643468
267.161675,298,404.881496
271.610716,172,405.007735
274.907918,211,405.166774
263.282879,294,405.406713
16.910496,178,405.528685
244.74994,226,405.68673
23.063706,96,405.769457
245.574858,378,406.060863
220.321252,280,406.252793
277.551201,281,406.449224
256.125704,313,406.672729
174.974547,667,407.18097
72.963628,132,407.289664
36.103075,115,407.37395
273.506969,213,407.550084
263.846306,263,407.762998
303.196543,176,407.891429
255.57698,249,408.100138
230.079475,292,408.339031
-3.812017,80,408.405241
26.160843,164,408.517134
241.440499,200,408.670107
265.337173,291,408.91152
-8.492835,95,408.982425
235.336965,170,409.116421
189.953408,557,409.562001
254.365379,199,409.723172
252.551198,245,409.894581
237.556981,262,410.110432
2.203222,100,410.194236
207.777015,437,410.566089
291.41729,310,410.809013
214.166431,669,411.351165
240.155129,190,411.494317
67.996092,88,411.574795
6.00031,114,411.648751
220.370084,823,412.299113
270.726405,270,412.502425
247.208057,190,412.674036
273.604564,237,412.895368
283.741694,322,413.125265
317.428136,308,413.341076
20.177077,99,413.419904
17.075947,93,413.474171
250.023722,169,413.61789
-15.887783,689,414.204439
226.700899,181,414.367911
37.674437,159,414.496058
47.470189,176,414.636376
232.292202,242,414.817156
260.368575,277,415.058954
52.505544,201,415.228307
280.99324,368,415.518321
46.136502,93,415.591115
266.622314,256,415.807505
264.50598,479,416.172775
-1.396773,128,416.251467
299.537206,273,416.500926
31.00233,147,416.589777
269.518319,224,416.761902
34.658935,101,416.831503
16.274244,88,416.906146
9.155298,203,417.044917
60.942365,145,417.163278
40.565462,92,417.24298
34.57315,104,417.32093
34.883686,121,417.413724
280.200803,133,417.511828
19.226931,98,417.593536
8.203618,122,417.68516
255.47573,218,417.886312
4.233466,124,417.98829
33.37291,103,418.069601
242.137144,486,418.465379
243.768182,226,418.631335
249.232811,186,418.78739
5.365905,196,418.936437
246.814649,196,419.077224
13.525387,93,419.138425
0.046571,216,419.293647
4.777854,119,419.382495
-7.418651,293,419.58057
240.865984,414,419.909481
60.956924,104,420.009528
221.76279,831,420.6608
295.737671,269,420.887212
245.999944,373,421.15966
260.993961,143,421.272293
-111.200208,294,421.498313
54.073559,104,421.578623
275.253731,200,421.72245
-28.073752,164,421.865384
42.516926,104,421.944248
54.564565,99,422.020663
258.26793,188,422.16157
220.067765,319,422.436684
268.87321,300,422.688471
247.209788,213,422.859933
249.912811,237,423.03293
303.993295,304,423.240093
292.813229,171,423.364043
5.212827,100,423.438503
268.713647,219,423.603295
228.49138,414,423.905361
302.596635,329,424.162912
269.999042,342,424.427895
29.316903,139,424.535363
58.959145,93,424.601333
259.487825,296,424.844865
237.590685,163,424.974543
279.793701,197,425.113385
265.3111,386,425.39513
225.659344,353,425.630919
73.612978,97,425.71819
250.589405,491,426.121217
281.184579,207,426.255726
239.194941,305,426.486866
260.91001,231,426.623242
249.934813,393,426.923753
208.558246,279,427.138517
252.73455,220,427.284217
224.939627,213,427.428287
223.375395,763,428.030226
29.542969,120,428.121419
248.756983,289,428.378974
57.269751,137,428.471313
13.51562,112,428.556981
0.71778,110,428.624072
298.140372,470,428.971375
261.828108,218,429.134588
223.687028,279,429.346009
7.171499,87,429.419908
259.2635,294,429.657054
299.102557,253,429.844754
275.959412,335,430.123032
269.381971,207,430.270051
0.967368,124,430.360639
264.138988,469,430.75302
38.722107,197,430.91818
39.171524,173,431.051132
262.496294,213,431.226613
293.694469,274,431.440378
254.239862,231,431.620023
37.976458,108,431.70546
275.520755,267,431.923619
226.585375,239,432.115744
41.638993,124,432.207381
243.544371,197,432.383947
72.89392,112,432.465978
63.765833,134,432.574409
50.107193,175,432.709012
237.075718,191,432.858781
282.081629,205,433.01528
112.259747,1000,433.780063
265.767747,397,434.077324
131.320193,667,434.561849
237.627433,295,434.786146
256.243765,193,434.91698
228.396068,668,435.431962
277.519511,273,435.624861
53.722705,139,435.730976
166.826745,755,436.264122
284.833208,267,436.442054
250.361018,405,436.769221
233.567786,220,436.920599
309.012512,330,437.154279
263.796919,423,437.47601
246.175075,298,437.718128
270.475016,230,437.906308
280.245284,363,438.16302
242.218417,536,438.596994
300.210394,357,438.87226
238.85912,253,439.064479
241.049499,201,439.200977
300.898927,364,439.459699
216.760611,694,439.992821
256.251751,385,440.3153
267.424517,303,440.543535
229.739101,631,441.023148
274.507313,216,441.192601
50.900785,145,441.316525
258.790753,193,441.462185
221.874345,322,441.679888
282.584413,320,441.911005
6.188869,255,442.102222
165.745699,1000,442.921929
297.620448,284,443.136952
289.115646,182,443.283717
276.089939,431,443.610442
39.400373,105,443.695757
277.315457,356,443.962193
253.129242,278,444.190934
68.821033,1000,444.97713
250.482611,401,445.254948
249.400199,196,445.391931
225.141804,365,445.667265
254.141626,349,445.930759
258.397226,265,446.149051
149.495848,750,446.699741
26.359713,252,446.893913
300.893249,267,447.095382
-3.784936,1000,447.836538
275.868166,378,448.130864
253.480149,233,448.30425
274.455593,392,448.619629
258.719826,206,448.764861
239.099439,364,449.029958
241.146752,217,449.206269
288.867341,595,449.682271
280.034227,262,449.886337
249.296685,248,450.065304
46.508271,162,450.189698
284.769282,334,450.454902
215.023077,497,450.92656
217.910203,735,451.576186
248.51063,430,451.912962
247.81251,368,452.243252
267.237576,354,452.535131
251.13217,216,452.720417
216.398025,525,453.104082
238.876128,457,453.452223
232.360901,418,453.813453
194.002685,685,454.427461
250.918154,210,454.594896
223.769356,459,454.945634
214.132098,345,455.217656
219.685182,485,455.910327
269.884055,382,456.202996
247.260828,178,456.342094
248.366621,466,456.684647
274.180495,261,456.867971
204.675763,453,457.221195
232.46821,587,457.708431
191.129665,677,458.2208
267.153045,398,458.493048
233.119417,284,458.722738
259.863441,296,458.927963
249.921259,262,459.13442
278.512959,218,459.305433
266.8518,342,459.579712
230.711495,332,459.84636
216.889777,365,460.144605
261.156545,495,460.567052
283.112125,415,460.885525
291.828833,292,461.093025
216.319211,626,461.559358
284.395525,260,461.758992
226.078748,282,461.973855
228.584423,386,462.277631
226.63906,255,462.506026
262.782816,257,462.734265
250.537121,370,463.056858
245.346644,304,463.268273
214.531835,319,463.494745
259.267876,237,463.68295
215.597535,424,463.991067
10.569449,1000,464.741139
23.575261,1000,465.473874
229.651447,380,465.751712
-7.145838,1000,466.549284
262.389036,327,466.81881
65.598047,1000,467.563529
259.957325,336,467.843234
284.728903,231,468.028278
295.0836,312,468.219531
257.071788,738,468.832466
239.321078,396,469.148866
244.777413,266,469.365003
244.814682,496,469.74775
292.010003,286,469.9839
194.019474,491,470.382447
274.542768,403,470.697015
270.41885,274,470.922281
255.584369,252,471.113322
225.735786,293,471.317756
-117.300401,133,471.427128
284.721469,150,471.545218
213.425848,533,471.976663
31.574519,1000,472.801381
175.970739,914,473.503532
23.499111,82,473.568866
284.390366,303,473.815041
284.767044,218,473.993559
239.241739,380,474.275441
244.215956,542,474.692657
273.09687,297,474.948064
275.323982,192,475.08281
243.891006,453,475.404095
248.777194,244,475.592578
43.313085,90,475.667468
-4.387007,110,475.765679
275.724487,242,475.932583
32.59916,115,475.998024
62.021201,129,476.098793
57.314615,141,476.207409
242.706967,236,476.384757
257.319784,371,476.665437
-7.723087,88,476.72754
264.504771,415,477.042304
31.725333,176,477.179763
271.350308,444,477.507219
53.068374,244,477.683634
187.109209,990,478.467598
212.578145,663,478.960587
27.982367,96,479.035735
270.907677,274,479.259444
290.963918,461,479.608471
270.658693,196,479.767962
130.75219,1000,480.557769
262.845017,432,480.908975
254.912514,315,481.142478
202.931895,351,481.433464
44.701716,159,481.565624
43.917062,136,481.669919
41.850016,149,481.793675
253.948712,444,482.148148
7.161254,175,482.291094
247.342721,400,482.581714
0.764811,115,482.669992
246.052922,563,483.122456
238.206531,308,483.348433
247.939682,203,483.53361
251.465454,158,483.65601
13.061795,114,483.748936
37.842249,118,483.83016
25.697059,178,483.982124
39.088994,129,484.080021
297.096241,266,484.289153
242.57329,229,484.485863
252.732029,225,484.686591
276.535657,199,484.857486
59.762768,90,484.936617
245.109445,254,485.137332
266.917963,297,485.35466
10.278686,111,485.438118
38.023284,380,485.741258
243.35679,674,486.275484
241.797642,442,486.611788
241.86302,462,486.924166
247.064692,661,487.411599
270.475643,329,487.684625
272.987571,236,487.856204
253.018496,229,488.041962
23.799068,1000,488.815128
215.105657,594,489.288508
234.978592,400,489.591564
23.453439,177,489.743224
244.541814,164,489.8701
37.601631,182,490.021688
252.401657,653,490.562816
80.300684,98,490.635304
55.318109,138,490.742519
-16.740514,98,490.828872
221.90239,494,491.234975
240.368186,394,491.543689
276.539162,419,491.863379
245.385976,268,492.068889
241.750603,487,492.443817
236.356185,281,492.670163
46.283108,153,492.790494
265.762202,451,493.125341
254.882153,193,493.289078
286.908083,159,493.412131
287.54722,249,493.628319
267.041669,141,493.736134
228.852354,195,493.912039
211.392896,781,494.521539
222.836598,253,494.739925
295.132727,233,494.928364
259.249653,284,495.179399
226.639238,326,495.426363
230.959205,526,495.838515
262.533825,309,496.049939
266.333194,402,496.334423
217.923747,744,496.888684
226.196608,488,497.274026
-158.988704,504,497.636209
247.432332,390,497.911085
240.943834,408,498.229063
270.505295,602,498.690122
-105.977982,389,498.965985
284.055407,238,499.142604
213.537726,817,499.758775
242.670256,578,500.24146
260.253363,195,500.395193
40.400234,151,500.522447
230.411539,296,500.767917
232.763164,606,501.254565
220.833532,555,501.699137
28.658022,150,501.817479
238.424481,599,502.267712
241.902668,259,502.474799
247.86141,235,502.680865
252.220044,502,503.112022
237.417516,448,503.455093
54.344295,171,503.590096
222.322453,420,503.913288
59.45119,158,504.039956
270.232036,312,504.293373
256.857522,398,504.60199
271.467642,319,504.855262
242.015365,347,505.140219
249.531694,454,505.477662
226.706421,632,505.957177
58.193889,166,506.080149
236.688459,326,506.322302
267.016256,225,506.505455
226.903507,607,506.973202
234.400188,374,507.250635
179.12024,928,508.008157
297.5756,202,508.166234
204.310724,689,508.718568
14.375161,1000,509.505177
259.871413,359,509.777244
237.36327,394,510.072002
150.662127,800,510.683777
-126.485978,432,511.03946
153.615092,930,511.775074
21.454358,134,511.872368
1.280062,1000,512.718076
173.150728,854,513.376042
152.439616,919,514.144576
257.051268,371,514.411433
36.070827,1000,515.1909
-77.48968,1000,515.953776
283.817092,340,516.185512
210.908275,926,516.857427
13.943991,1000,517.627741
9.38484,1000,518.388937
250.730175,357,518.695861
45.210956,185,518.834152
234.62871,258,519.029582
238.242473,382,519.316141
-41.923727,1000,520.106203
8.943103,154,520.217031
23.752402,151,520.342445
-27.012582,1000,521.137565
-57.674686,1000,521.951981
267.436182,706,522.513171
-25.611821,1000,523.337636
24.538679,116,523.427606
74.366557,154,523.560727
37.660979,170,523.671284
37.373226,142,523.796412
8.161098,1000,524.57921
43.734473,137,524.676193
198.788526,541,525.091239
277.807762,222,525.255998
31.024352,154,525.390508
11.762707,111,525.472715
15.537921,121,525.570088
271.48609,200,525.692748
57.303412,178,525.831578
281.900757,198,525.965822
143.300862,1000,526.786659
-31.715537,1000,527.53728
257.600509,278,527.769204
231.672869,438,528.099367
269.255663,415,528.396593
263.055041,453,528.725393
93.941142,1000,529.480013
279.557062,369,529.767639
9.236734,1000,530.543967
27.815212,110,530.631366
277.747006,243,530.8292
33.333358,142,530.947124
-6.009278,1000,531.655569
42.901861,85,531.729418
36.118462,137,531.846061
37.580069,150,531.963919
52.861958,159,532.094409
30.892548,139,532.210375
28.171335,116,532.295687
63.878958,83,532.363987
17.982607,104,532.440646
32.377446,93,532.511951
42.772018,105,532.582628
236.796268,895,533.296294
31.685268,90,533.347419
222.797879,434,533.705954
273.49163,533,534.141559
3.341246,122,534.238746
-30.087751,103,534.322505
15.587892,195,534.469825
44.025743,119,534.570604
40.463454,144,534.672311
46.342651,138,534.772418
53.185507,85,534.830526
30.053931,154,534.949495
231.935479,181,535.100752
221.167887,357,535.365381
55.211124,153,535.491001
49.273313,89,535.576848
25.479331,114,535.672062
53.339234,152,535.777702
39.645328,118,535.885737
38.278221,88,535.956622
37.002598,136,536.053501
40.075665,96,536.123593
68.821732,83,536.175968
13.415239,107,536.254052
40.476727,129,536.359269
18.487638,150,536.483423
-7.33181,115,536.57261
26.991236,128,536.668318
62.408045,157,536.862177
25.643358,107,536.964339
30.698186,92,537.04546
268.557644,260,537.251699
22.00696,154,537.373533
262.41278,344,537.670499
24.748416,103,537.741157
248.03141,509,538.190945
16.169864,104,538.262224
35.414071,154,538.380659
28.623886,124,538.478102
47.256964,89,538.560229
72.43851,156,538.68428
292.109305,675,539.223615
285.45304,204,539.375053
51.786167,167,539.508369
1.591853,111,539.591086
45.63635,162,539.719948
44.539129,140,539.840293
256.681837,492,540.20464
197.129014,673,540.713924
235.237457,269,540.932136
40.613661,118,541.039291
265.101746,213,541.20959
34.095145,144,541.318145
43.940584,119,541.410634
26.264709,101,541.482325
32.766575,109,541.566146
25.099188,162,541.69912
257.15936,603,542.135413
54.738731,147,542.233978
282.244349,548,542.675591
27.467313,90,542.750445
45.174918,102,542.821261
273.68215,228,543.009962
42.765164,96,543.097246
56.801937,84,543.173436
32.522205,108,543.260154
233.081441,380,543.587066
244.121316,455,543.937366
32.262648,132,544.04304
56.967728,88,544.105229
56.796641,162,544.234823
57.144711,179,544.389384
20.077544,94,544.476596
28.274232,108,544.576803
53.610281,120,544.659342
29.410687,113,544.751067
35.583939,88,544.816407
18.077463,96,544.898213
40.619874,161,545.026581
31.572725,91,545.095718
42.96198,118,545.180367
271.322366,284,545.392586
29.180724,193,545.532429
39.928164,118,545.606624
43.782732,93,545.672906
251.528847,337,545.907999
270.483499,266,546.11887
5.655001,121,546.201231
63.273961,92,546.279226
64.162607,153,546.393668
64.53975,171,546.515368
47.543025,91,546.584336
12.030782,94,546.656018
265.898177,330,546.893331
283.803135,232,547.078321
28.816043,93,547.148472
253.798659,180,547.289234
20.621255,108,547.378088
280.632472,294,547.605149
20.893491,129,547.712438
284.313797,427,548.064341
55.478482,176,548.183374
170.367668,949,548.838779
39.608404,157,548.962732
291.330983,200,549.113498
41.646181,184,549.244055
291.406541,315,549.480888
54.001463,136,549.579255
15.415321,103,549.646274
272.028655,340,549.884841
43.690026,118,549.978597
-17.716191,110,550.060123
290.258872,388,550.333366
40.862346,148,550.460279
46.047089,147,550.581282
281.748804,216,550.750244
57.531196,89,550.828009
254.032306,159,550.965196
268.774824,209,551.125286
29.746647,184,551.27339
13.630573,117,551.351594
254.480898,663,551.879363
289.744865,440,552.223282
35.554498,124,552.31072
190.016716,372,552.630163
-9.935617,92,552.69369
237.639794,627,553.183756
44.97655,130,553.280926
296.595129,235,553.483256
25.018381,165,553.611291
272.996744,511,553.997065
46.398974,156,554.114507
236.739868,442,554.470412
28.129796,172,554.606828
246.43831,245,554.798072
35.170861,121,554.910252
226.194726,414,555.26739
1.012803,170,555.388309
24.513363,144,555.489761
255.484546,228,555.663553
295.007808,405,555.954475
251.035727,449,556.264163
22.135586,217,556.436776
233.971912,497,556.805501
60.375717,136,556.92614
17.032828,88,556.987249
-3.298213,184,557.116804
255.615954,604,557.553067
7.917589,102,557.622517
-162.850388,283,557.806007
18.366594,159,557.919955
65.883066,134,558.010153
287.850728,318,558.226276
61.844407,95,558.292719
-7.638159,104,558.367599
224.598064,397,558.684407
281.554808,457,559.047195
6.17392,118,559.14549
152.343005,901,559.810354
55.502029,88,559.876947
39.398392,122,559.955309
-22.038257,182,560.0842
20.716612,109,560.164376
36.921829,181,560.289237
270.687462,204,560.420192
277.024319,264,560.635874
39.743348,118,560.723221
28.567764,112,560.808497
4.780404,168,560.937906
205.220271,500,561.326098
271.668371,221,561.484203
220.196892,342,561.753977
-49.383752,187,561.909612
6.066599,109,561.985023
269.192083,233,562.145992
-6.099635,173,562.280242
-52.485085,331,562.5307
20.390824,165,562.669335
-27.486236,206,562.841387
-69.628473,334,563.120301
277.08449,387,563.413446
2.878154,173,563.551799
284.985504,197,563.720499
301.913926,321,563.950353
-44.193111,1000,564.731143
-27.293554,1000,565.468986
-36.738196,1000,566.197615
25.153653,1000,566.945731
5.909844,164,567.090495
8.977479,170,567.195479
-13.280883,1000,567.970375
37.079609,117,568.053186
39.004234,1000,568.794709
205.011513,527,569.186443
287.08404,203,569.334371
22.817152,1000,570.104568
149.621623,940,570.834658
288.345658,185,570.978502
-33.831581,185,571.109087
120.141372,1000,571.931502
16.600719,109,572.019371
263.997514,255,572.227116
-5.616911,249,572.396051
234.256631,172,572.537791
256.312309,255,572.729769
47.120991,168,572.867859
-120.388452,583,573.336044
203.512171,324,573.595775
252.561572,199,573.740341
254.144434,363,574.0259
262.647592,190,574.197788
8.473804,99,574.276149
197.052687,465,574.674154
49.787358,92,574.745901
239.098809,550,575.144282
220.045292,516,575.584844
52.760313,152,575.723553
302.254134,221,575.882453
266.474559,289,576.089693
207.259085,350,576.354189
288.171542,258,576.552077
45.470664,1000,577.344322
227.179303,504,577.734865
16.402282,140,577.847248
-28.206257,146,577.965057
6.902631,184,578.111969
-12.311609,294,578.352771
43.39885,125,578.456893
21.029559,99,578.528976
253.406833,341,578.817241
240.826853,213,578.961929
38.099554,196,579.127208
253.753643,279,579.354588
199.448764,861,580.044876
208.361743,195,580.199509
216.034887,533,580.597021
7.640061,154,580.694331
197.501358,655,581.231231
41.254909,275,581.447285
20.496318,151,581.555661
16.464286,102,581.641701
221.38694,420,581.941997
53.696871,176,582.070367
251.64801,248,582.251454
14.490706,104,582.34045
32.01323,199,582.513452
295.208933,225,582.703295
17.131083,188,582.846734
218.064314,449,583.204505
246.326787,275,583.449384
77.429957,1000,584.276837
264.489443,328,584.512804
13.431272,167,584.65477
282.444843,256,584.878172
20.518467,159,585.008532
281.594897,465,585.398213
294.734487,243,585.58482
276.212375,307,585.795181
268.312562,477,586.185009
1.525653,101,586.260745
146.384286,877,586.957149
274.769466,364,587.268832
160.323117,684,587.769847
216.613186,371,588.061943
273.495939,204,588.207314
238.81662,346,588.487388
257.486092,368,588.757427
223.790516,553,589.176397
226.802137,694,589.730306
225.148249,394,590.030204
257.685372,302,590.257662
253.871425,174,590.386147
282.849862,428,590.733488
231.955227,484,591.11311
251.726664,539,591.540567
237.739985,501,591.911057
243.644104,224,592.080868
227.469313,567,592.515389
-46.492928,339,592.784891
298.199711,230,592.979772
44.722728,102,593.053849
199.033204,278,593.304949
5.765352,156,593.422057
288.085446,171,593.557538
259.84704,376,593.874584
199.774246,739,594.491139
19.487916,340,594.773401
41.554418,173,594.909802
11.741193,151,595.027164
303.89254,246,595.217857
295.608353,276,595.429881
246.865915,394,595.760922
282.63703,557,596.156876
268.943388,429,596.487738
44.853298,144,596.596066
137.683409,1000,597.37483
-4.677407,93,597.445452
16.368639,189,597.604472
287.857438,332,597.858184
289.694009,465,598.232581
241.637761,259,598.434068
24.958728,188,598.559932
272.050163,387,598.807447
213.918588,641,599.314308
18.308557,142,599.432747
4.048004,198,599.588244
250.79505,519,600.000588
245.365481,348,600.245072
276.225712,392,600.549879
219.004369,511,600.900506
261.122396,308,601.141418
300.688562,231,601.317451
-266.268971,404,601.648183
283.420285,226,601.813132
7.164376,175,601.92981
51.496715,155,602.06074
275.259195,228,602.234625
257.685085,302,602.453361
244.448622,297,602.702438
277.559558,218,602.87974
247.617274,327,603.094575
250.473196,215,603.251287
211.963721,430,603.612148
244.808033,503,604.020797
263.759125,361,604.290728
22.317815,230,604.467327
245.024318,298,604.726169
277.009069,213,604.907017
283.561148,254,605.113738
277.17634,241,605.304613
-14.468153,204,605.46441
287.31204,288,605.669163
-43.558249,253,605.859392
241.265956,363,606.133329
292.751704,297,606.348198
259.349149,259,606.512047
231.104052,526,606.893941
65.571337,137,607.013599
261.096576,299,607.24229
254.710973,294,607.493416
273.421043,403,607.801723
191.893667,518,608.238196
318.956097,319,608.484934
222.959771,547,608.868957
256.880966,285,609.085308
33.188852,182,609.207602
201.088451,613,609.672827
285.873783,292,609.895262
257.32077,202,610.061229
232.494172,282,610.293989
250.228196,435,610.609958
58.886129,208,610.78269
237.690256,295,611.037171
171.818927,823,611.707859
262.221887,419,612.035214
295.097627,267,612.246338
250.302926,439,612.603084
225.649494,289,612.842518
56.813685,226,613.025037
238.951765,359,613.326916
49.372648,151,613.446074
-17.393141,190,613.585786
35.546393,212,613.742717
26.521893,214,613.901963
318.699974,253,614.108324
251.65967,533,614.565834
29.16365,167,614.703868
-36.842533,220,614.888021
286.204055,270,615.098229
242.662862,543,615.547629
273.429222,246,615.748322
218.069454,254,615.961161
294.130335,395,616.231804
13.587395,222,616.409057
217.109724,632,616.885054
242.877259,315,617.120529
261.992304,328,617.378137
35.038965,150,617.501483
301.320728,310,617.725375
22.103776,174,617.867647
269.254675,298,618.108173
259.918299,309,618.368032
252.057532,354,618.661618
293.118748,405,618.996117
-40.636221,652,619.502799
296.320172,242,619.665407
287.714817,517,620.046112
46.679623,88,621.070588
