episode,reward,length
355,15.054039,16
356,13.944804,15
357,18.905382,20
358,11.996167,13
359,14.064135,15
360,13.028059,14
361,12.986555,14
362,15.012993,16
363,11.061221,12
364,19.01678,20
365,29.847023,31
366,22.905527,24
367,21.945891,23
368,31.913375,33
369,24.962609,26
370,14.964118,16
371,17.039374,18
372,14.950049,16
373,80.650452,82
374,104.580983,106
375,24.907906,26
376,256.633085,259
377,68.730604,70
378,21.887431,23
379,115.494047,117
380,82.661198,84
381,40.874796,42
382,104.618264,106
383,43.825599,45
384,46.752312,48
385,27.982484,29
386,30.781063,32
387,36.851477,38
388,12.007059,13
389,14.053825,15
390,12.950751,14
391,16.925297,18
392,27.941556,29
393,25.975082,27
394,23.929936,25
395,122.618535,124
396,489.442245,493
397,37.823909,39
398,15.98528,17
399,18.004773,19
400,20.029551,21
401,23.954846,25
402,13.949679,15
403,129.430841,131
404,181.28619,183
405,14.04716,15
406,81.602949,83
407,101.718271,103
408,16.940118,18
409,9.077002,10
410,231.815234,234
411,9.02044,10
412,94.622706,96
413,141.540832,143
414,129.445531,131
415,39.899868,41
416,77.707467,79
417,111.426751,113
418,22.919883,24
419,30.82246,32
420,11.076442,12
421,10.963443,12
422,73.69766,75
423,18.954889,20
424,14.951212,16
425,11.006429,12
426,112.605749,114
427,88.657144,90
428,129.511901,131
429,9.076953,10
430,122.600848,124
431,90.679395,92
432,92.600095,94
433,78.636827,80
434,14.997117,16
435,89.559866,91
436,179.272784,181
437,207.020506,209
438,127.465013,129
439,331.02935,334
440,209.907268,212
441,107.612894,109
442,46.799498,48
443,115.478392,117
444,116.484817,118
445,108.588564,110
446,82.722454,84
447,112.533746,114
448,133.42209,135
449,12.957603,14
450,115.57201,117
451,104.609119,106
452,11.96364,13
453,96.795629,98
454,17.928992,19
455,95.788469,97
456,67.778281,69
457,131.373275,133
458,231.90637,234
459,166.129694,168
460,144.249495,146
461,186.07171,188
462,144.283451,146
463,136.360644,138
464,115.540189,117
465,139.310384,141
466,161.262816,163
467,120.469493,122
468,135.432085,137
469,100.673696,102
470,107.613448,109
471,105.642331,107
472,113.578057,115
473,119.419453,121
474,14.024137,15
475,105.622547,107
476,91.723666,93
477,106.64184,108
478,12.02825,13
479,113.520779,115
480,192.050277,194
481,187.094301,189
482,120.454891,122
483,229.819415,232
484,170.954507,173
485,143.480551,145
486,183.000252,185
487,231.75516,234
488,145.394359,147
489,158.155753,160
490,231.797578,234
491,106.546801,108
492,15.969562,17
493,109.561788,111
494,120.491963,122
495,132.324693,134
496,158.234174,160
497,294.270258,297
498,12.955279,14
499,125.352312,127
500,175.044852,177
501,205.874014,208
502,155.319515,157
503,172.218138,174
504,166.14104,168
505,37.899334,39
506,151.203017,153
507,60.773929,62
508,69.821455,71
509,35.900423,37
510,101.668121,103
511,201.825513,204
512,106.613732,108
513,97.685536,99
514,62.770756,64
515,105.685372,107
516,49.857657,51
517,103.635285,105
518,89.757947,91
519,73.710793,75
520,46.881015,48
521,83.727127,85
522,95.76852,97
523,97.693714,99
524,155.349315,157
525,248.694145,251
526,186.242246,188
527,62.791967,64
528,125.429349,127
529,39.870964,41
530,45.835411,47
531,25.897264,27
532,38.88277,40
533,26.906296,28
534,104.680258,106
535,101.72033,103
536,54.765268,56
537,292.574711,295
538,9.964524,11
539,161.319662,163
540,175.237554,177
541,201.937113,204
542,12.972883,14
543,341.421167,344
544,103.669996,105
545,90.729027,92
546,102.628416,104
547,234.771371,237
548,12.9946,14
549,156.445242,158
550,23.980253,25
551,31.864669,33
552,105.7638,107
553,12.037791,13
554,154.362863,156
555,230.072615,232
556,243.985897,246
557,381.113783,384
558,28.972224,30
559,119.520517,121
560,257.090287,259
561,13.004489,14
562,105.60919,107
563,75.846489,77
564,82.828942,84
565,459.009481,462
566,133.350348,135
567,13.040376,14
568,41.859571,43
569,92.694646,94
570,13.968396,15
571,126.554499,128
572,366.316994,369
573,119.603028,121
574,296.254793,299
575,139.344533,141
576,174.075702,176
577,142.22989,144
578,91.801956,93
579,86.809795,88
580,263.67003,266
581,399.950321,403
582,26.933954,28
583,16.992981,18
584,136.548719,138
585,16.02551,17
586,91.790626,93
587,51.865777,53
588,20.914147,22
589,128.351296,130
590,125.345074,127
591,393.128196,396
592,93.657804,95
593,133.420937,135
594,230.122866,232
595,91.747446,93
596,91.794093,93
597,159.276992,161
598,32.825424,34
599,101.35801,103
600,104.542832,106
601,104.596803,106
602,103.602839,105
603,124.424833,126
604,112.542154,114
605,106.600178,108
606,124.368088,126
607,88.710542,90
608,100.658787,102
609,332.408636,335
610,147.34325,149
611,295.633443,298
612,162.074856,164
613,223.939718,226
614,134.365789,136
615,86.878428,88
616,14.977346,16
617,20.038865,21
618,85.871972,87
619,406.075625,409
620,496.910433,500
621,199.993104,202
622,103.506858,105
623,496.914182,500
624,183.965568,186
625,10.075542,11
626,170.086542,172
627,68.886725,70
628,84.716032,86
629,123.671753,125
630,490.480173,494
631,496.866282,500
632,182.11454,184
633,12.997245,14
634,10.095035,11
635,92.819921,94
636,45.791303,47
637,84.814396,86
638,356.258344,359
639,138.290681,140
640,497.306553,500
641,385.503931,389
642,143.191663,145
643,205.981929,208
644,496.750833,500
645,497.342681,500
646,496.990182,500
647,19.926158,21
648,59.783732,61
649,89.797736,91
650,85.780224,87
651,11.023564,12
652,33.920756,35
653,83.838163,85
654,95.696427,97
655,102.70315,104
656,98.819426,100
657,496.937223,500
658,252.822198,255
659,90.818221,92
660,96.716508,98
661,467.744524,471
662,28.925979,30
663,362.63548,365
664,15.96401,17
665,497.683165,500
666,140.69561,142
667,155.63517,157
668,497.070717,500
669,340.336468,343
670,16.963552,18
671,155.457615,157
672,210.405749,212
673,100.629963,102
674,100.674844,102
675,47.856834,49
676,90.685661,92
677,91.653502,93
678,148.536053,150
679,496.575067,500
680,321.37395,324
681,24.897787,26
682,93.677406,95
683,46.885636,48
684,90.783016,92
685,92.6325,94
686,124.398117,126
687,155.622481,157
688,219.799187,222
689,142.340115,144
690,321.142888,324
691,175.121321,177
692,225.065169,227
693,496.578452,500
694,268.095226,270
695,496.914877,500
696,496.363549,500
697,11.977022,13
698,497.70113,500
699,305.685852,308
700,280.788909,283
701,497.313354,500
702,400.70302,404
703,123.813094,125
704,101.890593,103
705,162.273207,164
706,470.450552,474
707,44.679468,46
708,101.766887,103
709,78.764037,80
710,17.98554,19
711,41.912874,43
712,29.97828,31
713,99.82785,101
714,104.666844,106
715,133.51932,135
716,38.903507,40
717,15.006489,16
718,19.017102,20
719,10.02878,11
720,97.728863,99
721,9.994401,11
722,100.8753,102
723,106.764641,108
724,151.68652,153
725,497.398945,500
726,497.096316,500
727,41.821734,43
728,497.307252,500
729,176.364298,178
730,496.72476,500
731,497.015178,500
732,64.7636,66
733,196.26599,198
734,203.228234,205
735,250.372716,252
736,10.054309,11
737,251.977518,254
738,497.378904,500
739,497.012368,500
740,229.150105,231
741,496.888345,500
742,118.336135,120
743,27.928599,29
744,480.364362,484
745,342.218124,345
746,477.687656,481
747,120.512113,122
748,496.926858,500
749,74.755185,76
750,497.671075,500
751,390.928052,394
752,229.946661,232
753,170.993616,173
754,128.589579,130
755,127.4377,129
756,103.662106,105
757,102.661593,104
758,19.042407,20
759,14.042016,15
760,99.614373,101
761,96.678657,98
762,98.668344,100
763,100.597672,102
764,98.744928,100
765,447.169918,450
766,130.530795,132
767,110.733709,112
768,426.785309,429
769,109.710884,111
770,496.877893,500
771,443.710447,446
772,497.082502,500
773,36.94526,38
774,31.912052,33
775,19.945746,21
776,87.856113,89
777,34.888096,36
778,29.985081,31
779,14.030076,15
780,11.05892,12
781,37.962907,39
782,497.76603,500
783,10.982719,12
784,497.170084,500
785,497.684485,500
786,225.401621,227
787,44.84405,46
788,12.947847,14
789,32.982153,34
790,307.966135,310
791,497.638982,500
792,35.860429,37
793,497.907391,500
794,12.0284,13
795,311.164579,313
796,184.51751,186
797,497.393916,500
798,16.988655,18
799,270.13261,272
800,118.677721,120
801,38.916248,40
802,374.57293,377
803,10.969405,12
804,134.440782,136
805,108.711305,110
806,15.050049,16
807,108.662157,110
808,369.323571,372
809,217.324277,219
810,104.699207,106
811,101.739498,103
812,497.809318,500
813,358.871766,361
814,101.823163,103
815,43.817385,45
816,41.927903,43
817,25.90224,27
818,98.714763,100
819,99.697166,101
820,108.681241,110
821,18.018005,19
822,103.703951,105
823,190.446317,192
824,121.509319,123
825,105.683298,107
826,46.837408,48
827,36.886026,38
