episode,reward,length
197,0.883,13
198,0.883,13
199,0.946,6
200,0.91,10
201,0.9369999999999999,7
202,0.856,16
203,0.892,12
204,0.892,12
205,0.9279999999999999,8
206,0.919,9
207,0.901,11
208,0.919,9
209,0.9279999999999999,8
210,0.883,13
211,0.9369999999999999,7
212,0.91,10
213,0.919,9
214,0.892,12
215,0.9369999999999999,7
216,0.874,14
217,0.901,11
218,0.856,16
219,0.9279999999999999,8
220,0.919,9
221,0.9279999999999999,8
222,0.883,13
223,0.9279999999999999,8
224,0.892,12
225,0.91,10
226,0.919,9
227,0.946,6
228,0.91,10
229,0.919,9
230,0.9369999999999999,7
231,0.9279999999999999,8
232,0.9369999999999999,7
233,0.9279999999999999,8
234,0.9279999999999999,8
235,0.946,6
236,0.919,9
237,0.919,9
238,0.9279999999999999,8
239,0.946,6
240,0.946,6
241,0.919,9
242,0.9279999999999999,8
243,0.883,13
244,0.919,9
245,0.91,10
246,0.9279999999999999,8
247,0.9369999999999999,7
248,0.91,10
249,0.919,9
250,0.919,9
251,0.9279999999999999,8
252,0.865,15
253,0.919,9
254,0.919,9
255,0.919,9
256,0.91,10
257,0.946,6
258,0.9279999999999999,8
259,0.874,14
260,0.9369999999999999,7
261,0.703,33
262,0.919,9
263,0.9369999999999999,7
264,0.946,6
265,0.946,6
266,0.9279999999999999,8
267,0.901,11
268,0.856,16
269,0.946,6
270,0.9279999999999999,8
271,0.9279999999999999,8
272,0.91,10
273,0.901,11
274,0.82,20
275,0.9279999999999999,8
276,0.9369999999999999,7
277,0.9369999999999999,7
278,0.946,6
279,0.883,13
280,0.892,12
281,0.946,6
282,0.9279999999999999,8
283,0.9369999999999999,7
284,0.9279999999999999,8
285,0.9369999999999999,7
286,0.919,9
287,0.9369999999999999,7
288,0.9279999999999999,8
289,0.946,6
290,0.9369999999999999,7
291,0.9369999999999999,7
292,0.9369999999999999,7
293,0.901,11
294,0.901,11
295,0.946,6
296,0.946,6
297,0.9369999999999999,7
298,0.919,9
299,0.91,10
300,0.9279999999999999,8
301,0.946,6
302,0.874,14
303,0.9279999999999999,8
304,0.91,10
305,0.9369999999999999,7
306,0.946,6
307,0.946,6
308,0.901,11
309,0.9279999999999999,8
310,0.919,9
311,0.9279999999999999,8
312,0.9369999999999999,7
313,0.946,6
314,0.919,9
315,0.9279999999999999,8
316,0.892,12
317,0.901,11
318,0.9369999999999999,7
319,0.946,6
320,0.9369999999999999,7
321,0.946,6
322,0.9279999999999999,8
323,0.946,6
324,0.946,6
325,0.946,6
326,0.91,10
327,0.946,6
328,0.9369999999999999,7
329,0.9369999999999999,7
330,0.946,6
331,0.946,6
332,0.9369999999999999,7
333,0.946,6
334,0.946,6
335,0.9279999999999999,8
336,0.892,12
337,0.946,6
338,0.9369999999999999,7
