episode,reward,length
1,-53.492095,66
2,-65.440937,121
3,-131.39707,69
4,-421.934131,98
5,-311.507261,94
6,-100.587672,96
7,-74.162396,85
8,-303.166706,131
9,-354.354868,119
10,-139.091171,62
11,-277.265617,96
12,-279.059435,91
13,-170.24936,74
14,-227.133561,124
15,-77.601536,74
16,-286.545063,101
17,-327.457753,89
18,-310.963082,96
19,-155.893479,96
20,-76.805545,76
21,-237.300114,101
22,-89.954469,124
23,-86.050017,70
24,-0.136487,83
25,-81.02979,128
26,-152.307574,73
27,-74.719283,64
28,-369.222434,126
29,13.89884,92
30,-190.128839,66
31,-104.291069,116
32,-294.788907,119
33,-370.899713,117
34,-197.123727,74
35,-52.572387,97
36,-130.394046,95
37,-139.761008,72
38,-197.610885,74
39,45.232345,73
40,-346.446498,87
41,-56.099989,118
42,-278.432034,129
43,-142.057986,78
44,-169.156441,85
45,-86.425564,86
46,-127.636836,80
47,-81.106634,93
48,-121.898377,95
49,-287.784523,90
50,-99.456523,100
51,-147.371856,87
52,-146.473633,101
53,-477.75215,97
54,-234.177761,78
55,-68.133364,86
56,-125.204499,80
57,-69.005155,68
58,-140.267598,84
59,-71.685503,68
60,-448.924059,87
61,-144.512269,88
62,-195.836151,82
63,-212.702384,98
64,-133.048737,119
65,-151.309954,124
66,-151.618925,106
67,-216.709633,129
68,-286.276857,73
69,-100.724107,72
70,-134.512514,87
71,-72.519963,75
72,-193.267071,78
73,-418.825142,93
74,-77.807367,68
75,-380.973987,112
76,-308.736189,106
77,-302.269371,106
78,-131.793794,56
79,-163.945013,103
80,-97.828435,58
81,-113.526275,67
82,-206.090821,100
83,-281.421045,107
84,-102.906082,98
85,-47.13064,65
86,-66.032951,64
87,-134.891151,99
88,-171.084035,112
89,-184.11467,74
90,-233.662412,78
91,-111.062945,67
92,-128.714703,114
93,-281.077745,94
94,-267.305849,69
95,-244.80297,111
96,1.136377,69
97,-125.06861,66
98,-101.469911,80
99,-98.596893,86
100,-48.270457,65
101,-371.959814,86
102,-381.791839,90
103,-103.832994,146
104,-87.499285,70
105,-120.82283,64
106,-431.26555,93
107,-261.601609,109
108,-79.587753,70
109,-110.502529,66
110,-126.777997,122
111,-97.048496,77
112,-493.591562,140
113,-293.894281,95
114,-523.925157,107
115,26.894295,78
116,-268.630897,86
117,-81.232509,75
118,-231.525599,96
119,-49.201272,62
120,-111.437823,89
121,-101.706383,114
122,-104.298541,103
123,-374.040366,110
124,-66.649315,79
125,-191.234054,106
126,-21.916629,67
127,-161.150734,79
128,-100.403723,82
129,-209.526089,111
130,-420.957845,117
131,-51.876489,116
132,-96.000863,130
133,-74.779755,67
134,-257.625301,91
135,-111.189303,95
136,-237.675138,98
137,-189.621732,60
138,-21.185341,96
139,-94.769578,98
140,-165.158563,100
141,-143.541068,76
142,-325.961053,116
143,-121.135197,131
144,-77.53722,91
145,-116.215375,90
146,-207.559792,113
147,-93.953059,114
148,-51.411316,101
149,-100.531603,99
150,-197.67302,67
151,-115.702472,85
152,-201.899243,85
153,-427.65898,87
154,-158.13304,149
155,-91.584776,75
156,-182.088178,98
157,-95.633544,124
158,-162.873533,83
159,-100.746943,81
160,-168.18862,92
161,-147.332309,115
162,-87.852021,69
163,-99.82194,133
164,-77.309131,135
165,-63.549847,72
166,-234.182185,121
167,-20.002048,93
168,-122.424697,106
169,-94.055665,80
170,-219.729001,82
171,-143.856023,88
172,-72.005061,118
173,-93.548242,88
174,-129.897212,88
175,-164.50672,100
176,-119.054405,60
177,-181.132132,67
178,-109.296456,59
179,-149.297683,95
180,-114.549859,61
181,-83.731096,74
182,-374.961488,96
183,-71.674402,65
184,-152.184888,115
185,-229.178667,118
186,-272.043478,122
187,-103.114465,92
188,-160.880852,114
189,-149.904137,103
190,-130.257744,103
191,-132.418804,97
192,-297.357496,108
193,-295.371634,113
194,-49.187459,95
195,-68.138758,66
196,-165.891652,66
197,-126.294495,68
198,-215.39842,79
199,-110.61885,79
200,-95.656155,69
201,-128.090015,65
202,-58.851114,85
203,-34.366199,97
204,-95.908322,66
205,-146.208918,70
206,-86.308176,70
207,-120.492234,104
208,-378.630367,150
209,-104.138404,85
210,-141.078978,75
211,-149.965732,108
212,-66.492987,67
213,-221.718616,87
214,-70.939669,72
215,-66.619147,77
216,-272.499259,82
217,-129.37955,59
218,-233.301931,104
219,-89.632582,73
220,-145.26997,146
221,-193.695163,86
222,-240.981583,68
223,-265.926002,90
224,-147.49537,65
225,-277.815447,119
226,-291.885649,92
227,-176.05145,105
228,-103.375979,115
229,-89.881445,111
230,-45.04009,91
231,-39.345267,122
232,-79.884307,84
233,-86.909307,114
234,-125.153501,113
235,-135.122976,70
236,-132.405061,87
237,-93.348112,75
238,-91.836317,117
239,-85.052138,61
240,-114.15957,98
241,-201.788924,107
242,0.014696,131
243,-157.436938,109
244,-39.792646,140
245,-90.532524,131
246,-127.382314,69
247,-127.606851,91
248,-239.420382,105
249,-330.393578,99
250,-263.478621,81
251,-97.745741,83
252,-131.004819,107
253,-218.78978,87
254,-62.568635,72
255,-226.038735,120
256,-103.908036,70
257,-101.128902,128
258,-61.223885,128
259,-164.708844,70
260,-70.472721,61
261,-269.200799,87
262,-145.854851,77
263,-217.170654,88
264,-128.727648,97
265,-80.223412,87
266,-120.619458,127
267,-247.26385,102
268,-115.261074,84
269,-100.09755,70
270,-77.207438,116
271,-120.289216,103
272,-136.376955,104
273,-199.963323,102
274,-53.978727,59
275,-232.908329,91
276,-96.347359,73
277,-348.717574,117
278,-328.131279,87
279,-69.907735,62
280,-348.541342,133
281,-136.091893,123
282,-170.21749,84
283,-211.69273,86
284,-92.050808,85
285,-97.110129,121
286,-127.660512,114
287,-73.944905,77
288,-79.655656,72
289,-58.567924,67
290,-124.209188,113
291,-199.935828,86
292,-139.257103,80
293,-129.475328,88
294,-144.876724,108
295,-158.844392,100
296,-79.614741,68
297,-141.52189,94
298,-68.57454,72
299,-88.849555,97
300,-73.623694,86
301,-89.208622,121
302,-136.906193,98
303,-102.601541,86
304,-147.930634,72
305,-120.077185,102
306,-312.158536,128
307,-101.934979,88
308,-103.070815,77
309,-183.828099,151
310,-108.170818,129
311,-138.900957,83
312,-81.24436,87
313,-72.056485,76
314,-74.245672,74
315,-25.862727,83
316,-110.625398,106
317,-116.839862,83
318,-69.918536,68
319,-58.092506,89
320,-185.283276,117
321,-120.086889,94
322,-145.40668,98
323,-165.46505,72
324,-64.046141,77
325,-257.427082,95
326,-78.117136,83
327,-89.89927,93
328,-89.50468,119
329,-122.373412,122
330,-82.708069,61
331,-96.704196,113
332,-15.710521,123
333,-193.162229,125
334,-108.91502,75
335,-285.674119,109
336,-94.717141,104
337,-40.25894,122
338,-95.92868,114
339,-62.14779,67
340,-118.892466,107
341,-136.07314,106
342,-53.362958,62
343,-100.010217,82
344,-108.034182,85
345,-80.697725,130
346,-126.721182,92
347,-147.408562,115
348,-91.040876,112
349,-53.925391,118
350,-95.988935,133
351,-126.832208,98
352,-128.963867,95
353,-147.0212,87
354,-77.237054,61
355,-112.01786,118
356,-127.202992,97
357,-81.098012,66
358,-85.831149,79
359,-78.902742,73
360,-284.995864,100
361,-138.276261,119
362,-69.632964,89
363,-16.622668,132
364,-66.811348,68
365,-100.792343,76
366,-120.406698,85
367,-147.609214,140
368,-128.562085,89
369,-87.319439,75
370,-57.250543,62
371,-100.327407,78
372,-109.959107,91
373,-104.580077,133
374,-114.576006,85
375,-79.643867,90
376,-102.33822,93
377,-82.224915,62
378,-118.937438,81
379,-64.935914,68
380,-86.444379,104
381,-164.692342,108
382,-107.768288,77
383,-178.698254,96
384,-93.443721,71
385,-74.919488,75
386,-84.900604,102
387,-50.752572,83
388,-81.730517,87
389,-124.429528,69
390,-235.321312,107
391,-102.121852,95
392,-131.199644,76
393,-105.596896,56
394,-149.128,141
395,-139.220807,116
396,-150.045622,76
397,-63.204325,80
398,-111.281907,84
399,-81.84728,129
400,-64.193109,103
401,-89.027016,128
402,-139.48805,91
403,-21.340554,69
404,-77.890478,86
405,-194.006856,149
406,-24.232069,109
407,-73.92396,119
408,-88.670914,166
409,-171.863048,96
410,-80.669652,66
411,-93.204911,109
412,-154.844551,79
413,-78.885289,123
414,-46.001318,87
415,-108.234959,70
416,-55.815352,61
417,-156.720508,106
418,-120.080473,105
419,-50.593183,72
420,-71.508972,74
421,-138.909194,97
422,-82.176233,69
423,-85.629042,87
424,-150.125272,78
425,-90.204317,114
426,-310.406103,129
427,-75.858056,68
428,-51.059062,88
429,-92.99621,114
430,-73.224022,90
431,-205.269621,69
432,-147.982011,81
433,-266.438145,91
434,-59.186274,102
435,-69.873024,64
436,-112.309422,108
437,-160.885469,87
438,-76.671563,103
439,-122.668903,107
440,-93.907265,87
441,-59.374608,60
442,-141.53501,92
443,-95.188304,70
444,-133.630965,118
445,-109.24589,98
446,-135.441744,57
447,-95.150737,81
448,-75.985936,66
449,-112.252049,80
450,-93.56036,101
451,-137.536806,109
452,-98.772722,79
453,-113.428966,101
454,-121.955907,102
455,-125.312665,100
456,-75.738307,99
457,-69.754959,93
458,-117.74325,67
459,-82.237607,72
460,-84.14779,97
461,-107.864136,96
462,-257.649188,94
463,-49.0997,71
464,-103.964123,96
465,-105.953996,63
466,-97.311785,68
467,2.357592,136
468,-106.245217,87
469,-219.005949,106
470,-68.367785,52
471,-177.87254,98
472,-40.887114,82
473,-86.110558,73
474,-80.182687,88
475,-159.649072,102
476,-93.891453,85
477,-118.579314,79
478,-92.459463,79
479,-98.181472,73
480,-250.940683,73
481,-142.636844,117
482,-78.957445,109
483,-60.940454,117
484,-130.970615,87
485,-123.862658,116
486,-50.684838,139
487,-85.566117,85
488,-49.798943,65
489,-58.890651,123
490,-84.025719,65
491,-87.372075,101
492,-9.787425,140
493,-94.760003,73
494,-188.903403,105
495,-30.289408,67
496,-216.539515,99
497,-119.188744,110
498,-77.60135,88
499,-42.326451,67
500,-104.318348,59
501,-59.007511,72
502,-140.894813,112
503,-236.429883,129
504,-85.012928,94
505,-95.232237,110
506,-48.667204,94
507,-118.622949,72
508,-105.574338,77
509,-117.031073,91
510,-82.405059,71
511,-56.17777,68
512,-101.665328,70
513,-93.872516,74
514,-53.315402,82
515,-150.560824,71
516,-145.776873,87
517,-125.505041,99
518,-63.955499,125
519,-115.264644,108
520,-115.570306,105
521,-109.223591,122
522,-182.666104,105
523,-104.434763,112
524,-113.787969,85
525,-289.631137,90
526,-154.241089,88
527,-306.950327,98
528,-49.827721,118
529,-99.766727,113
530,-111.803207,111
531,-152.432371,129
532,-129.929176,109
533,-141.272133,78
534,-65.680397,92
535,-156.712626,103
536,-113.884254,70
537,-163.185269,70
538,-103.875383,90
539,-140.211376,65
540,-123.559985,96
541,-62.849396,134
542,-106.435912,82
543,-120.381696,106
544,-100.291249,93
545,-105.898323,112
546,-113.086349,81
547,-170.066213,65
548,-120.468987,107
549,-228.643038,76
550,-126.771238,88
551,-75.360885,78
552,-67.002263,62
553,-87.967841,104
554,-89.35466,76
555,-90.506527,91
556,-145.727303,80
557,-57.046312,88
558,-50.508675,99
559,-100.670716,76
560,-112.715753,70
561,-213.874275,105
562,33.921931,77
563,-213.122455,107
564,-62.445691,91
565,-126.51552,83
566,-167.403159,126
567,-125.960166,105
568,-118.30524,105
569,-79.763365,89
570,-76.02714,73
571,-65.290507,69
572,-137.695562,95
573,-164.441644,127
574,-78.367988,86
575,-94.920011,85
576,-104.355289,100
577,-165.685822,137
578,-62.42715,69
579,-117.864549,105
580,-67.340373,72
581,-322.627699,140
582,-65.286875,88
583,-156.24428,86
584,-83.487308,78
585,-142.99802,79
586,-108.067741,97
587,-153.640211,92
588,-100.382144,77
589,-151.775683,64
590,-118.862477,110
591,-107.651663,79
592,-240.247919,67
593,-402.371735,107
594,-199.921433,82
595,-76.251228,83
596,-125.453028,90
597,-94.586263,101
598,-59.682832,88
599,-130.062931,69
600,-98.916444,117
601,-39.92621,65
602,-168.301488,64
603,-89.744569,122
604,-42.228348,109
605,-120.956422,71
606,-90.400671,70
607,-214.814677,103
608,-70.422004,93
609,-134.478072,100
610,-161.227811,76
611,-126.617865,121
612,-93.565094,108
613,-49.707182,98
614,-106.210781,71
615,-100.654468,92
616,-265.175235,78
617,-196.200952,71
618,-246.625624,84
619,-60.979837,107
620,-81.917014,87
621,-70.5318,78
622,-88.59976,87
623,-117.466621,97
624,-124.435923,84
625,-83.283863,76
626,-79.312099,84
627,-78.737713,98
628,-69.080492,131
629,-72.100329,127
630,-118.089738,110
631,-115.829744,87
632,-41.722982,67
633,-84.132573,69
634,-116.507567,92
635,-93.762568,82
636,-35.228308,71
637,-147.456808,92
638,-46.75803,81
639,-92.126864,72
640,-51.668283,90
641,-136.768446,88
642,-90.621429,88
643,-70.800895,123
644,-81.981552,98
645,-91.687163,72
646,-41.47127,126
647,-79.91781,84
648,-167.440505,87
649,-34.769573,83
650,-457.953368,114
651,-101.799009,125
652,-48.685094,62
653,-46.882589,82
654,-102.524187,62
655,-88.63501,131
