episode,reward,length
320,-85.287148,78
321,-184.37218,72
322,-103.985978,63
323,-55.967794,108
324,-79.116088,125
325,-113.996906,113
326,-88.992388,81
327,-143.679193,85
328,-314.710561,83
329,-57.705123,80
330,-151.248428,75
331,-98.724738,66
332,-115.339773,74
333,-215.70971,85
334,-71.964435,58
335,-177.324127,120
336,-446.788115,103
337,-145.435147,127
338,-180.303256,124
339,-77.664094,86
340,-177.105043,63
341,-101.280329,71
342,-70.205895,78
343,-117.624053,85
344,-70.941041,79
345,-264.359755,89
346,-51.231464,76
347,-67.648692,82
348,-126.214843,118
349,-75.454708,82
350,-109.494167,79
351,-78.781737,64
352,-92.837574,59
353,-107.303658,163
354,-114.95373,138
355,-114.36434,88
356,-106.569858,109
357,-163.860039,129
358,-116.144364,84
359,-77.084974,68
360,-60.247357,94
361,-256.663424,89
362,-189.829323,142
363,-38.514279,99
364,-160.332729,110
365,-323.986668,111
366,-285.911646,80
367,-213.720819,127
368,-174.800299,89
369,-74.660946,74
370,-148.875688,107
371,-106.166318,111
372,-94.6564,83
373,-68.550871,119
374,-83.869164,81
375,-200.473888,108
376,-68.25909,73
377,-116.913065,113
378,-126.28136,80
379,-124.532846,69
380,-98.117604,59
381,-140.652831,87
382,-59.008692,75
383,-46.594269,73
384,-70.994639,82
385,-176.377585,75
386,-99.393688,106
387,-122.052498,77
388,-183.852048,114
389,-103.556754,79
390,-92.666942,149
391,-156.908947,103
392,-148.61474,92
393,-76.347426,88
394,-72.668734,93
395,-106.990904,92
396,-96.046202,70
397,-114.375256,109
398,-89.560538,91
399,-62.571087,120
400,-96.033738,100
401,-135.252864,126
402,-88.955695,77
403,-101.103889,96
404,-120.372219,88
405,-203.512067,130
406,-114.318968,71
407,-113.014669,98
408,-163.55177,103
409,-70.006145,67
410,-92.806006,100
411,-140.291841,114
412,-116.996385,109
413,-66.910153,77
414,-171.816544,126
415,-153.017807,74
416,-108.173553,78
417,-85.292335,58
418,-150.254537,107
419,-49.543017,64
420,-127.129835,64
421,-129.03653,107
422,-120.655646,101
423,-112.385509,131
424,-95.625891,89
425,-105.521859,89
426,-79.335869,77
427,-123.827521,67
428,-91.124222,98
429,-65.606172,105
430,-70.953935,67
431,-93.343717,87
432,-102.775214,87
433,-135.631896,79
434,-101.867924,91
435,-88.42915,127
436,-82.901864,112
437,-83.612818,78
438,-84.620881,126
439,-120.083769,125
440,-56.094594,71
441,-94.695185,71
442,-244.067965,107
443,-127.237926,101
444,-151.417172,92
445,-70.039704,68
446,-131.269505,126
447,-124.880494,101
448,-105.507435,89
449,-97.267453,73
450,-148.939948,123
451,-108.807772,78
452,-124.205941,62
453,-95.971964,134
454,-38.919133,94
455,-132.841836,97
456,-76.925899,59
457,-88.418598,79
458,-176.695136,122
