episode,reward,length
1,18.939308,20
2,11.007509,12
3,15.145382,16
4,24.021528,25
5,32.972386,34
6,35.897811,37
7,23.12854,24
8,31.030024,32
9,25.092913,26
10,19.094476,20
11,47.87703,49
12,26.067338,27
13,18.979398,20
14,31.03684,32
15,14.056473,15
16,22.921595,24
17,9.057681,10
18,22.013571,23
19,14.972762,16
20,37.83611,39
21,22.952869,24
22,12.982625,14
23,21.984002,23
24,34.018656,35
25,9.999921,11
26,23.897151,25
27,32.887278,34
28,25.046578,26
29,14.013481,15
30,44.971978,46
31,19.977225,21
32,24.907122,26
33,12.143565,13
34,18.986314,20
35,25.040888,26
36,14.09652,15
37,13.16145,14
38,50.897793,52
39,19.108288,20
40,16.068137,17
41,11.040841,12
42,10.14753,11
43,12.158027,13
44,25.078867,26
45,16.091411,17
46,17.941403,19
47,19.144742,20
48,15.097371,16
49,26.009154,27
50,16.180635,17
51,29.018979,30
52,34.87599,36
53,43.825568,45
54,23.069853,24
55,31.926974,33
56,14.18814,15
57,18.056271,19
58,42.963944,44
59,18.106152,19
60,17.007188,18
61,21.111004,22
62,17.043283,18
63,11.12217,12
64,17.955921,19
65,13.161765,14
66,62.818749,64
67,16.068742,17
68,34.962914,36
69,32.016001,33
70,21.08015,22
71,11.156107,12
72,26.910949,28
73,54.684657,56
74,19.029996,20
75,28.026416,29
76,43.927705,45
77,17.958899,19
78,21.100418,22
79,14.985287,16
80,36.863219,38
81,12.112816,13
82,15.038697,16
83,28.003645,29
84,67.643951,69
85,51.852794,53
86,10.088138,11
87,41.068365,42
88,17.086062,18
89,34.918692,36
90,11.034897,12
91,47.963612,49
92,32.911749,34
93,57.690549,59
94,21.010843,22
95,68.828278,70
96,10.149957,11
97,49.862504,51
98,48.04774,49
99,14.095839,15
100,15.033087,16
101,17.130622,18
102,20.057149,21
103,26.986648,28
104,67.59244,69
105,39.95294,41
106,33.99163,35
107,18.943172,20
108,18.07625,19
109,32.003717,33
110,23.048606,24
111,42.852779,44
112,28.943586,30
113,14.985395,16
114,10.136994,11
115,23.063774,24
116,16.996663,18
117,31.977471,33
118,16.037216,17
119,86.685475,88
120,16.116267,17
121,10.126433,11
122,23.006143,24
123,30.000374,31
124,12.100714,13
125,36.007644,37
126,35.809462,37
127,21.934949,23
128,37.938605,39
129,52.733755,54
130,32.031133,33
131,26.084303,27
132,18.961675,20
133,49.926436,51
134,12.040341,13
135,61.88568,63
136,17.1661,18
137,12.029192,13
138,15.138046,16
139,37.907198,39
140,56.871541,58
141,22.895835,24
142,12.15808,13
143,32.79344,34
144,18.076642,19
145,20.978647,22
146,14.144268,15
147,55.912494,57
148,24.99904,26
149,26.06567,27
150,19.011277,20
151,22.93432,24
152,113.544197,115
153,37.815089,39
154,20.026557,21
155,33.885332,35
156,36.864513,38
157,96.690843,98
158,19.018165,20
159,66.764184,68
160,30.947853,32
161,40.967718,42
162,27.064676,28
163,16.086886,17
164,15.095046,16
165,34.019519,35
166,16.995236,18
167,33.997315,35
168,13.013851,14
169,63.780379,65
170,17.925013,19
171,27.872041,29
172,13.068561,14
173,19.980342,21
174,44.036311,45
175,46.728884,48
176,45.959377,47
177,46.003389,47
178,54.797925,56
179,36.90405,38
180,8.2287,9
181,55.865925,57
182,23.905152,25
183,68.653119,70
184,92.569966,94
185,14.174037,15
186,97.507113,99
187,30.034824,31
188,100.484363,102
189,19.093567,20
190,122.653013,124
191,64.711234,66
192,18.112648,19
193,16.001354,17
194,57.937708,59
195,34.933113,36
196,33.924114,35
197,99.748704,101
198,11.172074,12
199,25.001627,26
200,21.992173,23
201,26.066466,27
202,71.88209,73
203,45.960653,47
204,16.008205,17
205,32.835645,34
206,27.985522,29
207,20.969973,22
208,14.109849,15
209,11.112931,12
210,21.94579,23
211,42.994701,44
212,14.970102,16
213,44.838679,46
214,9.156448,10
215,66.601962,68
216,20.115293,21
217,49.780996,51
218,72.877148,74
219,28.914445,30
220,31.024834,32
221,137.450704,139
222,22.060452,23
223,41.90901,43
224,15.056103,16
225,20.043014,21
226,24.096848,25
227,19.018705,20
228,20.979051,22
229,12.180559,13
230,36.990428,38
231,71.909869,73
232,19.944894,21
233,11.075318,12
234,18.083994,19
235,114.356272,116
236,89.674095,91
237,20.079158,21
238,12.022018,13
239,15.103581,16
240,15.959362,17
241,57.995101,59
242,21.978362,23
243,35.835548,37
244,36.894706,38
245,25.106283,26
246,74.696834,76
247,120.680976,122
248,32.046024,33
249,22.135415,23
250,14.964651,16
251,22.943108,24
252,15.975665,17
253,20.170588,21
254,34.979285,36
255,40.882191,42
256,23.101496,24
257,48.015233,49
258,25.979168,27
259,10.00398,11
260,66.907726,68
261,51.881911,53
262,23.039027,24
263,97.578166,99
264,25.000081,26
265,33.07743,34
266,22.054482,23
267,10.071275,11
268,35.894539,37
269,109.57464,111
270,13.956254,15
271,23.025852,24
272,48.102373,49
273,13.148358,14
274,18.969027,20
275,11.995851,13
276,22.966498,24
277,19.087601,20
278,13.190151,14
279,192.770654,195
280,67.693333,69
281,32.024783,33
282,173.149641,175
283,257.649889,260
284,56.899123,58
285,18.154812,19
286,12.983152,14
287,58.843399,60
288,19.017138,20
289,14.990818,16
290,15.973498,17
291,18.091263,19
292,28.926995,30
293,19.016979,20
294,17.011909,18
295,21.064921,22
296,66.040614,67
297,19.088343,20
298,51.861463,53
299,25.002109,26
300,20.978996,22
301,34.07612,35
302,18.943576,20
303,14.032793,15
304,28.954457,30
305,105.518362,107
306,29.997045,31
307,79.821701,81
308,257.84508,260
309,153.217684,155
310,12.179764,13
311,11.069531,12
312,172.303365,174
313,18.031278,19
314,38.007296,39
315,68.751991,70
316,17.069306,18
317,15.110391,16
318,17.1694,18
319,36.05836,37
320,21.054502,22
321,22.06657,23
322,18.124797,19
323,11.032146,12
324,13.107935,14
325,10.10853,11
326,26.017539,27
327,20.970469,22
328,10.125169,11
329,18.119562,19
330,13.046673,14
331,18.017965,19
332,11.151719,12
333,9.080193,10
334,11.200694,12
335,118.728487,120
336,14.180336,15
337,18.105165,19
338,103.704285,105
339,11.124824,12
340,19.105617,20
341,102.876732,104
342,16.955663,18
343,14.130666,15
344,22.039207,23
345,49.959262,51
346,13.010488,14
347,26.115898,27
348,261.713162,264
349,13.170506,14
350,10.05474,11
351,43.139003,44
352,13.188605,14
353,10.98756,12
354,38.033567,39
355,16.049669,17
356,17.987756,19
357,13.152139,14
358,30.097772,31
359,17.093171,18
360,15.009538,16
361,279.791773,282
362,11.040171,12
363,38.952529,40
364,43.08881,44
365,15.073772,16
366,15.032481,16
367,95.915798,97
368,35.983838,37
369,434.592348,438
370,19.99009,21
371,62.030402,63
372,32.127459,33
373,158.40588,160
374,15.165126,16
375,116.756906,118
376,36.093639,37
377,31.071154,32
378,118.645544,120
379,265.903769,268
380,19.981995,21
381,167.481712,169
382,135.453757,137
383,112.478683,114
384,106.730813,108
385,102.701578,104
386,113.753224,115
