episode,reward,length
1,12.157003,13
2,40.921074,42
3,12.11046,13
4,38.037136,39
5,34.913961,36
6,10.009995,11
7,11.089125,12
8,31.044047,32
9,11.142296,12
10,12.169291,13
11,16.027998,17
12,11.175204,12
13,15.051805,16
14,20.962234,22
15,16.120955,17
16,17.969994,19
17,12.16339,13
18,12.048172,13
19,12.009409,13
20,43.085082,44
21,26.928524,28
22,26.971916,28
23,17.048565,18
24,15.032456,16
25,16.932117,18
26,28.881064,30
27,16.936793,18
28,27.861231,29
29,25.939542,27
30,41.755371,43
31,35.83806,37
32,18.146587,19
33,17.054778,18
34,14.180433,15
35,10.992155,12
36,13.003087,14
37,29.047432,30
38,12.065072,13
39,15.941716,17
40,23.012604,24
41,14.121402,15
42,28.983823,30
43,32.887959,34
44,31.884979,33
45,12.971547,14
46,60.864423,62
47,16.103625,17
48,25.912943,27
49,22.058985,23
50,13.167813,14
51,17.059722,18
52,28.976747,30
53,22.043886,23
54,51.750557,53
55,18.039993,19
56,29.053389,30
57,27.960378,29
58,14.013935,15
59,10.157964,11
60,38.803226,40
61,22.970912,24
62,10.198467,11
63,60.664047,62
64,16.978189,18
65,19.103892,20
66,51.022491,52
67,15.025699,16
68,63.774496,65
69,72.944254,74
70,20.951355,22
71,15.114619,16
72,46.918103,48
73,67.730185,69
74,11.122343,12
75,12.978168,14
76,44.838261,46
77,20.062739,21
78,8.155786,9
79,28.089276,29
80,12.11644,13
81,12.092422,13
82,66.901559,68
83,35.802091,37
84,36.89613,38
85,19.118222,20
86,25.861731,27
87,12.99442,14
88,54.911575,56
89,39.876314,41
90,31.954607,33
91,45.938344,47
92,11.080468,12
93,30.05377,31
94,14.004342,15
95,16.16196,17
96,17.135173,18
97,19.062502,20
98,35.997609,37
99,62.885179,64
100,18.93125,20
101,170.090769,172
102,16.111201,17
103,55.865726,57
104,30.12422,31
105,25.988782,27
106,15.054151,16
107,25.099671,26
108,21.980079,23
109,9.059131,10
110,23.063421,24
111,28.069923,29
112,41.853111,43
113,15.175458,16
114,43.759331,45
115,19.028955,20
116,47.003345,48
117,53.889901,55
118,19.161253,20
119,60.686051,62
120,69.587961,71
121,53.057355,54
122,18.114283,19
123,68.710844,70
124,56.825692,58
125,78.448278,80
126,30.959106,32
127,18.068405,19
128,10.083612,11
129,15.985498,17
130,48.917375,50
131,37.827568,39
132,74.852435,76
133,27.010066,28
134,12.088457,13
135,14.058494,15
136,14.077842,15
137,20.098433,21
138,71.790592,73
139,18.149929,19
140,18.042863,19
141,54.922315,56
142,13.171644,14
143,12.07039,13
144,66.790472,68
145,30.86766,32
146,27.041477,28
147,19.032854,20
148,44.828902,46
149,44.892452,46
150,12.029534,13
151,30.854984,32
152,45.838851,47
153,47.867685,49
154,17.009053,18
155,12.174094,13
156,49.003153,50
157,91.731478,93
158,16.069385,17
159,84.666311,86
160,13.161599,14
161,36.794702,38
162,41.880634,43
163,13.059701,14
164,155.16692,157
165,24.981447,26
166,22.899821,24
167,57.735268,59
168,52.816928,54
169,46.981265,48
170,62.892991,64
171,13.081837,14
172,24.951057,26
173,48.937563,50
174,54.903288,56
175,14.047485,15
176,153.321823,155
177,72.511377,74
178,19.03748,20
179,53.818043,55
180,33.019163,34
181,65.826108,67
182,29.020859,30
183,44.764678,46
184,18.030964,19
185,29.942246,31
186,35.980612,37
187,84.698618,86
188,12.120771,13
189,22.098954,23
190,26.870641,28
191,32.008061,33
192,15.10763,16
193,15.122733,16
194,16.112253,17
195,60.796769,62
196,13.084547,14
197,43.898391,45
198,22.976928,24
199,10.065701,11
200,33.859696,35
201,16.000078,17
202,30.008461,31
203,27.965353,29
204,49.929091,51
