episode,reward,length
355,38.086251,39
356,12.154225,13
357,20.947334,22
358,15.152777,16
359,30.000736,31
360,11.153139,12
361,9.175799,10
362,146.346268,148
363,10.179028,11
364,13.02481,14
365,12.160464,13
366,179.963701,182
367,35.057478,36
368,177.191422,179
369,201.876304,204
370,204.209725,206
371,10.020191,11
372,56.79143,58
373,13.146302,14
374,8.993527,10
375,239.11259,241
376,24.936962,26
377,299.045839,302
378,307.973567,311
379,47.950235,49
380,42.916238,44
381,17.116819,18
382,35.91097,37
383,57.014714,58
384,14.103608,15
385,248.931021,251
386,192.181718,194
387,156.247562,158
388,247.656522,250
389,99.807456,101
390,197.092194,199
391,120.442231,122
392,39.039654,40
393,42.10268,43
394,136.368373,138
395,235.600797,238
396,42.024299,43
397,180.019239,182
398,229.757654,232
399,95.819779,97
400,11.038787,12
401,98.807054,100
402,391.716996,395
403,64.967356,66
404,10.997888,12
405,94.024102,95
406,91.89986,93
407,94.802199,96
408,96.852959,98
409,94.753038,96
410,28.133026,29
411,15.980965,17
412,14.089418,15
413,18.071299,19
414,15.049137,16
415,99.910149,101
416,153.36899,155
417,114.707832,116
418,28.045716,29
419,86.105613,87
420,54.934889,56
421,57.99157,59
422,191.457764,193
423,217.218191,219
424,496.247813,500
425,13.156842,14
426,235.848813,238
427,86.091218,87
428,257.398502,260
429,94.913949,96
430,95.88385,97
431,145.727128,147
432,117.463458,119
433,109.662721,111
434,261.229597,264
435,105.631556,107
436,102.803988,104
437,131.83724,133
438,63.112626,64
439,93.933022,95
440,165.277942,167
441,134.740036,136
442,61.081826,62
443,32.123739,33
444,73.093893,74
445,91.074351,92
446,78.99114,80
447,27.087859,28
448,56.960424,58
449,42.046166,43
450,64.987673,66
451,39.081814,40
452,43.068762,44
453,35.017417,36
454,112.587004,114
455,104.61035,106
456,101.683301,103
457,89.006702,90
458,65.014975,66
459,43.118964,44
460,97.773253,99
461,100.671097,102
462,299.474187,302
463,130.566863,132
464,66.108523,67
465,61.970849,63
466,55.957979,57
467,25.112033,26
468,67.09451,68
469,62.950847,64
470,26.087465,27
471,36.984268,38
472,31.971911,33
473,44.978969,46
474,19.999076,21
475,34.070969,35
476,66.001288,67
477,37.044841,38
478,37.030586,38
479,31.013477,32
480,58.108208,59
481,62.988744,64
482,21.148224,22
483,15.153609,16
484,68.955964,70
485,100.704506,102
486,119.510336,121
487,68.024825,69
488,99.801788,101
489,72.011658,73
490,104.720592,106
491,89.950036,91
492,105.805906,107
493,92.081692,93
494,26.092519,27
495,110.65418,112
496,30.040259,31
497,96.959038,98
498,14.165587,15
499,37.007226,38
500,10.039704,11
501,89.840739,91
502,102.82142,104
503,97.743337,99
504,130.87419,132
505,14.18525,15
506,87.038781,88
507,111.755395,113
508,11.076904,12
509,11.147826,12
510,32.081801,33
511,30.961512,32
512,113.872037,115
513,15.106995,16
514,87.930788,89
515,91.841117,93
516,52.959427,54
517,88.861281,90
518,49.995588,51
519,88.981672,90
520,85.836474,87
521,48.987544,50
522,10.187567,11
523,50.965813,52
524,51.017542,52
525,12.046152,13
526,100.73416,102
527,94.778123,96
528,109.805314,111
529,276.907074,279
530,92.845165,94
531,96.832907,98
532,30.015118,31
533,89.014089,90
534,87.981321,89
535,48.04613,49
536,45.112753,46
537,46.041942,47
538,51.933284,53
539,46.949388,48
540,41.120255,42
541,118.60476,120
542,114.587651,116
543,93.785558,95
544,94.946125,96
545,99.848827,101
546,124.482207,126
547,122.389955,124
548,89.982843,91
549,39.127344,40
550,86.862992,88
551,96.837688,98
552,80.045926,81
553,101.991113,103
554,142.242551,144
555,101.794949,103
556,238.996616,241
557,113.461239,115
558,97.776454,99
559,99.935893,101
560,61.041606,62
561,107.556975,109
562,18.177728,19
563,13.128953,14
564,93.769796,95
565,41.023801,42
566,105.816056,107
567,156.533348,158
568,200.348799,202
569,88.974153,90
570,79.018408,80
571,91.872503,93
572,86.931388,88
573,90.010211,91
574,68.992806,70
575,78.943353,80
576,67.938518,69
577,102.736117,104
578,91.908947,93
579,52.933548,54
580,90.051251,91
581,37.088113,38
582,38.010747,39
583,85.12926,86
584,33.016488,34
585,89.888726,91
586,91.807059,93
587,28.957639,30
588,89.877793,91
589,29.06667,30
590,92.839842,94
591,35.041528,36
592,41.005233,42
593,28.022512,29
594,40.138287,41
595,90.860795,92
596,21.177614,22
597,14.143706,15
598,45.022251,46
599,12.984149,14
600,86.049852,87
601,22.176482,23
602,30.145985,31
603,91.091213,92
604,22.994603,24
605,94.94579,96
606,29.980499,31
607,98.949028,100
608,24.045815,25
609,87.998145,89
610,84.981649,86
611,33.988249,35
612,93.908833,95
613,26.166453,27
614,94.808989,96
615,98.638726,100
616,258.292889,260
617,222.409063,224
618,101.744373,103
619,97.899436,99
620,93.855123,95
621,86.907134,88
622,89.079562,90
623,12.180186,13
624,86.961371,88
625,92.850113,94
626,42.983668,44
627,25.11235,26
628,91.006754,92
629,37.096957,38
630,86.05268,87
631,11.048716,12
632,83.873642,85
633,87.058174,88
634,90.758413,92
635,85.961959,87
636,34.952647,36
637,26.124976,27
638,54.081179,55
639,25.970567,27
640,12.171494,13
641,234.610179,236
642,119.748634,121
643,19.063397,20
644,98.736893,100
645,89.890383,91
646,88.943866,90
647,11.000588,12
648,111.660415,113
649,28.150895,29
650,85.022744,86
651,13.065894,14
652,32.953088,34
653,88.875864,90
654,42.009685,43
655,33.959815,35
656,98.888409,100
657,97.812529,99
658,91.946893,93
659,37.97118,39
660,46.064771,47
661,92.954833,94
662,106.781002,108
663,28.983324,30
664,90.90948,92
665,67.030097,68
666,88.938186,90
667,70.111469,71
668,52.108159,53
669,89.035227,90
670,75.025564,76
671,75.954243,77
672,15.98175,17
673,88.942154,90
674,98.795353,100
675,96.867352,98
676,102.773066,104
677,177.715411,179
678,88.931363,90
679,13.021506,14
680,47.113545,48
681,89.043704,90
682,86.964633,88
683,89.976727,91
684,86.042179,87
685,85.051499,86
686,35.160575,36
687,83.988946,85
688,87.951119,89
689,37.132102,38
690,89.955355,91
691,30.991446,32
692,13.18172,14
693,97.875926,99
694,58.001248,59
695,25.16511,26
696,11.014575,12
697,47.119998,48
698,82.089331,83
699,93.855181,95
700,16.194235,17
701,12.075891,13
702,90.956399,92
703,91.937713,93
704,93.822521,95
705,88.85772,90
706,81.05822,82
707,84.018655,85
708,87.898759,89
709,86.098403,87
710,28.038693,29
711,87.938333,89
712,106.986689,108
713,106.004395,107
714,92.000682,93
715,87.982087,89
716,92.089604,93
717,91.046456,92
718,100.790958,102
719,12.084488,13
720,93.843332,95
721,88.921925,90
722,88.998865,90
723,87.991978,89
724,20.140311,21
725,84.968493,86
726,87.863638,89
727,89.861277,91
728,88.887449,90
729,88.829306,90
730,49.084083,50
731,87.047827,88
732,84.995646,86
733,89.940723,91
734,93.116938,94
735,87.967118,89
736,17.076644,18
737,107.666162,109
738,225.563893,227
739,203.725468,205
740,98.969069,100
741,95.053856,96
742,91.964959,93
743,89.096856,90
744,10.036184,11
745,85.932787,87
746,16.072252,17
747,98.768516,100
748,102.741951,104
749,108.610966,110
750,121.718734,123
751,122.748036,124
752,90.906213,92
753,90.918019,92
754,94.030555,95
755,26.161748,27
756,86.018954,87
757,16.136505,17
758,92.01564,93
759,106.851179,108
760,106.817339,108
761,47.125382,48
762,85.135001,86
763,50.06793,51
764,89.009447,90
765,73.905203,75
766,95.854725,97
767,97.771528,99
768,103.74266,105
769,110.693541,112
770,92.84895,94
771,91.979031,93
772,12.042031,13
773,63.907423,65
774,100.89018,102
775,107.871602,109
776,62.029374,63
777,103.764682,105
778,73.92348,75
779,67.811246,69
780,21.167169,22
781,33.123739,34
782,16.033097,17
783,46.170959,47
784,26.047432,27
785,42.127511,43
786,30.044176,31
787,95.816356,97
788,105.80633,107
789,100.788192,102
790,100.715827,102
791,121.651416,123
792,105.654217,107
793,112.576854,114
794,107.601091,109
795,114.685103,116
796,117.579462,119
797,123.544372,125
798,123.55645,125
799,114.660226,116
800,117.710217,119
801,280.06377,282
802,242.121507,244
803,124.636494,126
804,131.589223,133
805,152.886122,155
806,127.718469,129
807,85.012871,86
808,90.011439,91
809,55.995649,57
810,70.877937,72
811,106.803506,108
812,98.877426,100
813,97.907906,99
814,90.059304,91
815,104.41731,106
816,138.420383,140
817,59.985263,61
818,15.087181,16
819,19.090886,20
820,90.871322,92
821,89.772757,91
822,43.100951,44
823,11.182315,12
824,34.985154,36
825,38.048224,39
826,65.047082,66
827,16.083287,17
828,21.11291,22
829,88.85955,90
830,11.98177,13
831,99.818055,101
832,11.178234,12
833,106.833243,108
834,103.774171,105
835,109.792319,111
836,114.820156,116
837,117.886518,119
838,99.883778,101
839,92.806937,94
840,94.888268,96
841,95.945903,97
842,94.804111,96
843,96.802824,98
844,111.626933,113
845,393.879547,397
846,95.715356,97
847,306.233926,308
848,107.724693,109
849,98.912604,100
850,105.6525,107
851,95.908312,97
852,94.80598,96
853,345.063522,348
854,282.692521,285
855,234.356862,236
856,349.131927,352
857,85.779017,87
858,178.651315,180
859,406.055055,409
860,73.667791,75
861,496.754884,500
862,44.133033,45
863,50.023575,51
864,204.303963,206
865,401.206772,405
866,104.554583,106
867,107.763796,109
868,118.346033,120
869,117.597557,119
870,291.71475,294
871,55.007643,56
872,101.84703,103
873,12.12131,13
874,104.071126,105
875,496.552532,500
876,172.208229,174
877,123.661932,125
878,393.256294,396
879,408.498883,411
880,115.482073,117
881,409.263811,412
882,195.056531,197
883,147.341002,149
884,122.455603,124
885,131.425589,133
886,27.130209,28
887,124.834351,126
888,68.936897,70
889,92.8693,94
890,108.609861,110
891,142.407537,144
892,110.605402,112
893,28.076928,29
894,107.723113,109
895,15.03224,16
896,106.724643,108
897,108.725214,110
898,11.095713,12
899,23.117953,24
900,115.629127,117
901,117.572236,119
902,128.442398,130
903,120.490402,122
904,114.545617,116
905,106.73761,108
906,205.583792,207
907,198.567992,200
908,105.862218,107
909,37.957535,39
910,14.039156,15
911,34.04161,35
912,24.071065,25
913,35.968648,37
914,24.061098,25
915,33.987546,35
916,21.070756,22
917,187.540058,189
918,109.646598,111
919,100.807979,102
920,118.567558,120
921,274.622363,277
922,56.008788,57
923,30.106797,31
924,59.12231,60
925,41.945591,43
926,16.988467,18
927,118.763731,120
928,252.134347,254
929,29.020967,30
930,110.668744,112
931,236.653923,238
932,266.193748,268
933,120.813295,122
934,10.168965,11
935,132.754277,134
936,20.116447,21
937,230.872652,232
938,129.7914,131
939,120.617897,122
940,118.719803,120
941,113.850865,115
942,14.201325,15
943,115.863467,117
944,108.932833,110
945,109.880215,111
946,21.135756,22
947,75.884952,77
948,26.068915,27
949,19.021238,20
950,19.011794,20
951,104.952667,106
952,13.00493,14
953,32.97029,34
954,16.115772,17
955,106.846349,108
956,119.764255,121
957,17.068625,18
958,24.0492,25
959,15.150391,16
960,121.695568,123
961,35.984628,37
962,18.110736,19
963,24.042079,25
964,104.868724,106
965,29.968109,31
966,28.155801,29
967,18.023364,19
968,21.068354,22
969,25.082443,26
970,12.146062,13
971,17.977088,19
972,13.036299,14
973,14.996521,16
974,23.178629,24
975,31.137054,32
976,19.983059,21
977,25.004698,26
978,18.134456,19
979,112.607095,114
980,114.722466,116
981,8.070324,9
982,108.725177,110
983,111.700178,113
984,10.101269,11
985,12.062087,13
986,111.621644,113
987,116.72559,118
988,107.7231,109
989,113.666018,115
990,117.710338,119
991,415.214625,418
992,18.072487,19
993,13.099383,14
994,117.487976,119
995,127.588247,129
996,111.607652,113
997,138.615808,140
998,123.510783,125
999,120.446351,122
1000,113.572124,115
1001,105.752762,107
1002,116.679183,118
1003,137.469992,139
1004,368.648546,372
1005,106.655908,108
1006,11.018768,12
1007,16.044706,17
1008,102.732802,104
1009,106.685198,108
1010,110.642376,112
1011,328.153802,331
1012,105.692079,107
1013,28.094798,29
1014,375.003406,378
1015,138.438399,140
1016,111.681681,113
1017,101.814065,103
1018,107.797223,109
1019,102.732195,104
1020,95.727604,97
1021,127.511498,129
1022,137.322773,139
1023,110.671333,112
1024,11.198004,12
1025,107.678839,109
1026,237.512715,239
1027,136.238958,138
1028,11.152332,12
1029,111.617905,113
1030,118.68472,120
1031,118.600973,120
1032,276.145606,278
1033,28.96272,30
1034,28.187691,29
1035,105.577937,107
1036,108.744649,110
1037,277.036782,279
1038,224.457222,226
1039,22.049336,23
1040,115.781917,117
1041,124.647387,126
1042,496.613544,500
1043,30.164687,31
1044,94.784603,96
1045,30.974763,32
1046,9.991649,11
1047,101.78826,103
1048,335.64281,338
1049,16.134082,17
1050,14.122095,15
1051,12.975572,14
1052,137.952258,139
1053,144.47047,146
1054,142.480155,144
1055,142.543588,144
1056,137.520426,139
1057,117.796523,119
1058,131.848349,133
1059,34.996327,36
1060,32.080786,33
1061,156.54749,158
1062,497.126457,500
1063,496.49882,500
1064,115.570872,117
1065,121.672548,123
1066,15.170354,16
1067,91.85721,93
1068,90.02953,91
1069,23.123434,24
1070,16.148379,17
1071,159.58013,161
1072,497.176683,500
1073,496.373215,500
1074,234.192646,236
1075,20.106199,21
1076,133.678098,135
1077,128.614468,130
1078,122.487146,124
1079,496.609,500
1080,145.274006,147
1081,146.287942,148
1082,121.503782,123
1083,124.529863,126
1084,124.603288,126
1085,136.416518,138
1086,11.171336,12
1087,496.632598,500
1088,101.619181,103
1089,32.051694,33
1090,100.622068,102
1091,23.075405,24
1092,133.392907,135
1093,24.994073,26
1094,11.045697,12
1095,112.531874,114
1096,29.184376,30
1097,22.132592,23
1098,22.054665,23
1099,92.903351,94
1100,29.095608,30
1101,291.4111,294
1102,94.880892,96
1103,11.167038,12
1104,92.806389,94
1105,319.293367,322
1106,103.891601,105
1107,109.752498,111
1108,76.970632,78
1109,11.114817,12
1110,78.030168,79
1111,100.821749,102
1112,13.992385,15
1113,308.64589,311
1114,132.706428,134
1115,12.092205,13
1116,19.115543,20
1117,291.258343,293
1118,95.71407,97
1119,96.816435,98
1120,11.001615,12
1121,105.756668,107
1122,107.574162,109
1123,497.394827,500
1124,168.284619,170
1125,10.071628,11
1126,21.111312,22
1127,140.778414,142
1128,88.910939,90
1129,12.133275,13
1130,88.851761,90
1131,15.971267,17
1132,496.746013,500
1133,93.768757,95
1134,20.979292,22
1135,97.942391,99
1136,92.910699,94
1137,111.59979,113
1138,108.704401,110
1139,95.78427,97
1140,91.774774,93
1141,92.899857,94
1142,105.669693,107
1143,98.701733,100
1144,88.983114,90
1145,58.132723,59
1146,50.057678,51
1147,85.003547,86
1148,98.751509,100
1149,95.894665,97
1150,108.781532,110
1151,119.495959,121
1152,113.731682,115
1153,296.51938,299
1154,115.638496,117
1155,156.232821,158
1156,167.083135,169
1157,338.175091,341
1158,134.515321,136
