#{"t_start": 1778253361.7515812, "env_id": "CartPole-v1"}
r,l,t
11.974328,13,29.676482
106.529818,108,29.697482
92.508311,94,30.346079
64.815997,66,30.359079
81.65596,83,30.379126
34.826382,36,30.382126
126.509846,128,30.86835
45.803258,47,30.87835
12.038286,13,30.87935
13.967871,15,30.88135
35.948392,37,30.885394
12.06234,13,30.886394
50.830436,52,31.445862
122.459752,124,31.464862
88.661962,90,31.484905
33.924455,35,32.017787
13.066807,14,32.020787
32.882488,34,32.026786
9.061462,10,32.028786
17.914777,19,32.031786
497.610918,500,33.211049
262.521813,265,33.856687
13.953869,15,33.858687
16.012993,17,33.861687
174.370986,176,34.463125
15.036125,16,34.465125
103.633239,105,34.479126
9.036723,10,34.481126
110.602578,112,35.235279
18.017729,19,35.239279
152.435494,154,35.278332
183.348009,185,35.879399
37.928404,39,35.888399
12.951449,14,35.891399
14.018588,15,35.894399
113.512704,115,36.511937
12.051143,13,36.512938
10.976501,12,36.514937
10.03184,11,36.515937
17.0247,18,36.522006
13.01711,14,36.525006
465.836175,469,37.739601
272.561942,275,38.287312
209.175883,211,38.923917
12.06515,13,38.927918
10.084142,11,38.930917
188.214411,190,39.671606
244.518269,247,40.324001
178.314078,180,40.350001
9.016381,10,40.351043
59.784808,61,40.872963
15.939142,17,40.874964
9.989945,11,40.876964
95.80069,97,40.886964
13.052129,14,40.888964
38.909716,40,40.892964
11.013585,12,40.894964
43.810222,45,40.899964
194.01213,196,41.423554
497.426313,500,42.785961
10.066685,11,42.788961
38.945947,40,42.798961
497.211418,500,44.205125
212.041638,214,44.839164
26.023788,27,44.845668
12.971906,14,44.849668
142.470775,144,45.48593
47.846693,49,45.49893
153.353954,155,46.132675
189.08499,191,46.163736
141.397007,143,46.710514
110.564187,112,46.730514
86.77506,88,47.306934
48.782745,50,47.313934
64.799809,66,47.323065
17.970663,19,47.325065
90.724204,92,48.018857
200.028566,202,48.050856
189.13466,191,48.573206
157.318786,159,49.267915
110.636731,112,49.300022
23.902791,25,49.305026
11.988232,13,49.306027
87.616985,89,49.884342
85.731879,87,49.897343
15.062491,16,49.900343
82.857985,84,50.522519
65.77001,67,50.540565
86.825302,88,50.562565
44.921671,46,50.574566
15.040322,16,50.577566
85.864871,87,51.174978
87.738588,89,51.201132
66.844724,68,51.209131
157.421138,159,51.835515
87.805802,89,51.862597
70.84052,72,52.5137
91.83273,93,52.540423
32.917299,34,52.548422
53.763035,55,52.563465
22.016926,23,52.570466
88.712698,90,53.13769
93.698635,95,53.154733
90.759185,92,53.178733
90.734243,92,53.725944
91.834312,93,53.740069
22.969847,24,53.743069
49.813639,51,53.76011
91.707512,93,54.321126
90.676641,92,54.336214
12.031172,13,54.338214
87.713979,89,55.008642
90.718237,92,55.021642
90.669171,92,55.038753
91.677659,93,55.664596
130.317507,132,55.680595
138.309804,140,56.370704
95.715827,97,56.395703
88.782648,90,56.422748
60.749667,62,57.042919
14.970722,16,57.04492
43.842992,45,57.056919
83.871692,85,57.076919
63.773011,65,57.691755
26.96421,28,57.698755
83.896497,85,57.720819
71.788157,73,57.739816
45.912399,47,57.747816
12.066319,13,57.748816
10.091402,11,58.36674
100.685675,102,58.391852
94.651489,96,58.414852
94.694675,96,59.042683
94.679181,96,59.061683
93.717418,95,59.08672
106.528599,108,59.729969
110.570698,112,59.757968
110.604368,112,60.446422
109.526504,111,60.46349
108.597418,110,61.066058
95.698158,97,61.090058
101.678046,103,61.110132
101.555675,103,61.684407
105.519594,107,61.712407
108.65647,110,62.382287
86.767575,88,62.410364
89.731971,91,62.44044
100.678314,102,63.136872
13.020304,14,63.140872
92.753058,94,63.164921
31.931349,33,63.172921
11.043839,12,63.175921
11.016098,12,63.178921
88.833424,90,63.739286
108.619116,110,63.769346
105.673394,107,64.403814
98.704509,100,64.415814
101.640913,103,64.427814
101.620652,103,65.064533
193.842886,196,65.643057
229.799513,232,65.69713
120.462131,122,66.302734
111.584144,113,66.316733
147.234528,149,66.982121
496.705914,500,68.308944
73.825365,75,68.329021
74.7279,76,68.346067
84.772968,86,68.999366
92.7724,94,69.027423
82.767504,84,69.048423
134.309948,136,69.61449
143.324606,145,70.269849
94.793385,96,70.291968
89.75763,91,70.314968
99.64443,101,70.936554
211.811061,214,71.551715
89.694485,91,71.574791
89.771017,91,71.593861
39.813478,41,71.604863
89.720924,91,72.287759
83.860484,85,72.298759
86.782198,88,72.311759
51.905192,53,72.959171
29.880418,31,72.964171
31.967318,33,72.968279
25.907648,27,72.972279
87.865929,89,72.985278
26.010864,27,72.989278
96.697545,98,73.718043
99.630998,101,73.733041
94.797007,96,74.316895
91.81785,93,74.327895
11.041203,12,74.328895
80.825078,82,74.339895
70.766177,72,74.993251
45.857208,47,75.000251
83.794922,85,75.011251
94.828064,96,75.721488
95.689397,97,75.735488
101.639288,103,75.748487
110.621616,112,76.349533
100.647315,102,76.377702
100.6438,102,76.92311
83.861834,85,76.944169
87.704683,89,76.961169
91.67113,93,77.619213
96.678378,98,77.635213
100.680358,102,77.661256
85.830398,87,78.276615
56.813307,58,78.284616
88.815255,90,78.298615
87.734635,89,78.855327
98.70958,100,78.86744
81.745756,83,78.87744
43.899953,45,79.425531
50.841099,52,79.43153
86.800531,88,79.454649
86.751603,88,79.47665
90.767505,92,80.085362
92.77767,94,80.097363
97.783079,99,80.778147
85.724708,87,80.790142
82.804691,84,80.802142
95.749251,97,81.33521
107.661281,109,81.355209
107.649474,109,81.370209
126.459197,128,82.012757
135.394098,137,82.050919
131.429386,133,82.705964
122.435846,124,82.728008
248.975347,251,83.303268
96.625634,98,83.998359
96.770711,98,84.01936
88.79595,90,84.563876
196.981326,199,84.612485
330.401672,333,85.878006
152.214784,154,85.89713
129.343964,131,86.418082
109.528439,111,86.434192
106.582787,108,86.983086
11.020193,12,86.985087
16.987989,18,86.989086
26.007265,27,86.993087
93.735001,95,87.006086
36.93024,38,87.014086
19.043195,20,87.019087
247.73952,250,87.628276
32.88325,34,88.203766
107.593003,109,88.225767
11.018041,12,88.227768
102.619346,104,88.251925
140.34498,142,88.779205
149.197147,151,89.33028
159.272277,161,89.35132
140.352514,142,90.020236
