#{"t_start": 1777544674.1537752, "env_id": "CartPole-v1"}
r,l,t
38.918856,40,471.113926
87.829674,89,471.132452
19.002217,20,471.139637
31.880806,33,472.254638
93.688731,95,472.285602
90.588268,92,472.314633
93.626655,95,473.532763
106.555908,108,473.569033
105.590366,107,473.59965
136.246331,138,474.779824
138.400315,140,475.986378
116.533968,118,476.021929
38.892856,40,476.038455
114.426605,116,477.208753
134.275993,136,477.254826
130.389332,132,478.49373
90.687767,92,478.522768
12.039585,13,478.529795
89.69288,91,478.563851
18.982719,20,479.687917
99.558928,101,479.714456
50.793268,52,479.732419
40.936743,42,479.744487
101.593836,103,480.923537
32.947776,34,480.932583
102.509024,104,480.96614
97.661368,99,482.163748
116.298884,118,482.191799
112.445085,114,483.38403
26.975676,28,483.392547
42.854903,44,483.406565
47.929212,49,483.423082
103.649663,105,483.460698
89.648824,91,484.672487
100.64112,102,484.702005
94.725857,96,485.852756
125.47848,127,485.894345
129.285518,131,487.0743
130.519161,132,487.100864
108.596747,110,487.131912
176.845789,179,488.276482
150.081035,152,489.437926
116.514252,118,489.470823
124.469208,126,490.660748
162.057046,164,490.702849
267.986267,271,491.902602
132.322244,134,493.089679
131.306468,133,493.130224
12.052545,13,494.304486
179.840654,182,494.363543
182.764685,185,495.554883
164.867823,167,496.698791
186.870929,189,496.756615
134.243514,136,497.911711
141.148107,143,497.951764
149.071322,151,499.158424
144.096862,146,500.346804
303.828397,307,501.609508
190.809677,193,502.852574
95.596297,97,502.877598
97.629303,99,502.903131
93.606216,95,504.166434
94.584948,96,504.195086
95.669606,97,504.224615
90.67045,92,505.438458
37.856855,39,505.447334
97.646672,99,505.476759
85.614229,87,506.694775
90.625387,92,506.723588
102.506648,104,506.753618
110.405076,112,507.951604
119.354753,121,507.980632
129.351741,131,509.197733
496.10339,500,511.61657
483.594673,488,514.046567
191.765872,194,514.111138
139.288187,141,515.332012
141.328936,143,516.622278
39.84022,41,516.633689
183.060177,185,516.671993
495.778741,500,519.117817
117.458451,119,520.279185
122.330164,124,520.304572
56.773648,58,521.439308
91.62725,93,521.466837
10.023165,11,521.468839
91.675103,93,521.488858
15.949325,17,521.494858
179.828796,182,522.694305
383.413579,387,525.072585
100.596586,102,525.10012
91.686504,93,525.124154
118.46902,120,526.316835
48.843498,50,526.331252
123.413486,125,527.527642
30.936116,32,527.533641
38.911616,40,527.540772
39.872517,41,527.557499
128.527927,130,528.770324
495.358074,500,530.009083
338.651411,342,532.329838
10.021535,11,532.332835
16.995735,18,532.335838
16.046846,17,532.339187
103.627085,105,532.364204
13.049634,14,532.367715
495.831308,500,534.753532
495.994159,500,537.132707
78.729002,80,538.299594
281.377119,284,539.476935
90.670016,92,539.504992
29.966211,31,539.514519
89.788531,91,540.688529
496.071706,500,543.084905
496.244281,500,545.498465
496.176068,500,546.802629
32.955395,34,547.970223
495.972523,500,550.440434
13.031371,14,550.443434
33.924879,35,550.454444
101.64138,103,550.482265
27.983199,29,550.488302
104.645146,106,551.640403
111.68656,113,551.679487
82.751375,84,551.710522
13.055104,14,552.843223
42.935496,44,552.856279
496.050212,500,555.222499
495.89946,500,557.633438
496.028258,500,560.004437
495.621861,500,561.290194
12.963952,14,562.519418
16.035224,17,562.523418
103.603326,105,562.547513
295.308808,298,563.834845
495.784643,500,566.281387
399.162707,403,568.772191
495.232383,500,571.264678
495.65768,500,573.632691
494.985508,500,576.139518
26.035239,27,576.152534
99.630763,101,576.172564
29.032741,30,576.182201
21.957254,23,576.189216
9.994275,11,576.192219
26.040019,27,576.199231
13.961942,15,576.203734
495.749706,500,578.517483
495.889999,500,580.980279
495.782909,500,583.354775
496.020867,500,585.723458
495.600344,500,588.298236
151.266515,153,589.534772
32.927823,34,589.542783
92.570801,94,589.561309
496.301825,500,592.049589
496.199217,500,594.481463
495.994644,500,596.900141
496.333536,500,599.350237
175.828243,178,600.534762
29.917952,31,600.544778
114.557479,116,600.57132
16.041761,17,600.574347
496.12334,500,603.025675
495.96493,500,605.442958
36.938713,38,606.61276
36.911253,38,606.624779
21.062265,22,606.632795
127.43654,129,606.67286
27.947821,29,606.678371
19.032631,20,606.684799
496.240402,500,609.031377
495.829043,500,611.436386
112.484892,114,612.656223
32.854722,34,612.671751
10.060793,11,612.67626
24.036179,25,612.687645
34.867987,36,612.699162
12.090767,13,612.701665
97.608018,99,613.834977
20.90539,22,613.840485
21.972319,23,613.844991
11.017606,12,613.847499
11.107926,12,613.8505
97.582969,99,613.877853
496.286515,500,616.259183
496.409938,500,618.675235
495.937324,500,621.059515
496.100438,500,623.439364
240.987821,244,624.639314
495.829645,500,627.057192
238.252831,241,628.282876
116.481425,118,628.311963
496.439955,500,630.811833
467.812322,472,633.33747
125.235417,127,634.49134
102.597888,104,634.531783
31.84413,33,634.540292
94.671355,96,635.752029
495.60556,500,638.196445
315.761055,319,639.427304
117.33769,119,639.452732
310.032591,313,641.840425
496.403307,500,644.253746
130.408777,132,644.297342
129.210307,131,645.482945
227.780182,230,645.543841
164.20288,166,646.70185
67.669663,69,646.721634
495.4717,500,649.184708
394.953332,399,651.549486
94.685138,96,651.58045
82.757605,84,652.699325
495.222183,500,655.082675
94.666065,96,655.108228
92.631012,94,655.129283
28.013598,29,655.138298
111.597844,113,656.29189
496.628791,500,658.751072
496.663086,500,661.134795
81.607848,83,661.163365
10.944445,12,661.166363
80.620765,82,661.186396
37.862476,39,662.40272
275.665811,278,663.593807
86.698194,88,663.61835
90.771472,92,663.651849
93.61299,95,664.832094
20.947705,22,664.839416
19.044921,20,664.844438
42.977049,44,664.857502
17.911099,19,664.864014
12.059642,13,664.867519
24.912649,26,664.87503
26.03769,27,664.882544
85.706323,87,666.025314
110.448465,112,666.061083
348.667219,352,668.510872
496.631143,500,669.809691
33.901187,35,670.978146
235.662365,238,672.202729
66.674987,68,672.222765
61.757277,63,672.240795
190.118437,192,673.452009
37.9042,39,673.460022
496.334579,500,675.891617
131.190395,133,675.927173
496.870134,500,678.437247
11.0369,12,678.439272
496.373378,500,680.843863
249.487504,252,682.102737
496.101484,500,684.552052
393.545562,397,686.965032
9.94909,11,686.967542
119.548312,121,687.00359
496.568052,500,689.460383
496.209073,500,691.896296
496.308114,500,694.312726
34.844809,36,694.320744
496.109614,500,696.732905
80.61584,82,697.972678
496.152456,500,700.454725
255.983344,259,701.72463
102.373473,104,701.757194
108.441167,110,701.791746
496.019004,500,704.248781
495.978575,500,706.708003
29.008795,30,707.827599
146.927684,149,707.877484
59.600038,61,707.894506
140.038976,142,709.064754
114.34726,116,709.092867
122.324897,124,710.276336
119.248924,121,710.303399
496.538702,500,712.719554
281.135213,284,713.978807
496.262672,500,716.416228
496.27682,500,718.886176
496.146443,500,721.293476
33.957536,35,721.300992
32.909655,34,721.310504
496.174447,500,723.7748
496.290867,500,726.251846
23.028502,24,726.259856
38.961256,40,727.486192
20.030227,21,727.493706
266.470653,269,728.741479
292.113421,295,729.93796
111.664859,113,729.968194
149.421696,151,731.191434
9.064759,10,731.194435
140.464022,142,732.387654
496.141736,500,733.681685
129.343314,131,734.874591
129.356135,131,736.083718
496.6023,500,737.410979
495.795904,500,739.96855
496.15107,500,742.347589
128.32774,130,743.515445
117.470315,119,743.537001
15.993782,17,743.541924
13.054217,14,743.544938
16.99756,18,744.684888
12.938495,14,744.690399
119.558824,121,744.724953
120.499817,122,745.95886
108.580907,110,745.984887
105.519449,107,746.011914
420.84964,424,748.512139
24.943407,26,748.520648
119.583221,121,749.644834
101.615581,103,749.670373
16.954361,18,749.675373
13.023008,14,749.677381
102.639297,104,750.907764
364.265351,368,752.194534
118.505123,120,752.22257
340.85659,344,754.71356
75.591249,77,754.740631
64.701677,66,754.761655
120.454587,122,755.94882
100.582264,102,755.974837
10.031517,11,755.978169
107.657851,109,757.233638
11.012431,12,757.23614
108.50938,110,757.273685
114.634591,116,758.540679
143.054897,145,758.578398
128.14136,130,759.791632
99.611309,101,759.819156
24.032982,25,759.823157
17.007616,18,759.827706
224.993521,227,761.109361
176.7329,179,762.315797
114.461194,116,762.351473
13.919177,15,762.355975
119.473821,121,763.543991
116.381408,118,763.581278
121.404021,123,764.758988
203.116124,205,766.004503
29.044061,30,766.012535
14.067569,15,766.018048
106.520214,108,766.048613
25.935358,27,766.05812
23.00303,24,766.067627
12.074965,13,766.07263
24.907689,26,767.270003
12.979453,14,767.274003
174.199091,176,767.328111
39.892275,41,767.337622
98.556076,100,768.538555
100.604478,102,768.569754
102.616714,104,769.738419
112.452443,114,769.775545
117.502105,119,770.995697
109.562832,111,771.019374
108.55373,110,771.040409
115.564415,117,772.163857
19.906731,21,772.174798
115.578557,117,772.213381
115.440832,117,773.407832
111.456977,113,773.431236
117.483325,119,774.642735
43.933674,45,774.657749
107.532867,109,774.693163
112.455283,114,775.879227
116.36605,118,775.906764
117.416918,119,777.029673
114.575641,116,777.056327
16.02466,17,777.061333
94.664308,96,778.257289
128.184473,130,778.302377
113.360948,115,779.544686
236.484025,239,780.760338
106.415132,108,780.789544
108.433152,110,780.824656
113.484324,115,782.088547
108.454431,110,782.122191
110.512384,112,783.353387
110.599355,112,783.400448
105.644819,107,784.639051
13.076204,14,784.644652
105.561405,107,784.677385
34.970423,36,784.685008
104.676432,106,785.918457
95.537725,97,785.938169
98.583418,100,785.973342
128.313439,130,787.232244
238.782329,241,788.472194
107.566616,109,788.504787
12.013044,13,788.508334
22.984574,24,788.514836
13.019367,14,788.519365
38.868104,40,789.676726
179.117923,181,789.729509
115.467591,117,790.984505
93.642454,95,791.008784
23.931843,25,791.016456
115.499772,117,792.251427
111.44911,113,792.273023
41.904421,43,792.282539
65.82712,67,793.536324
435.255501,439,794.86944
223.989133,226,796.080383
102.521648,104,797.272375
36.97093,38,797.278382
40.837404,42,797.286403
43.918232,45,797.294909
115.491946,117,797.320674
225.573391,228,798.568279
37.885671,39,799.777454
117.38644,119,799.80158
119.343148,121,799.834658
53.811403,55,801.061107
117.488927,119,801.097706
118.447132,120,802.286361
114.520852,116,802.3114
110.587784,112,803.552067
61.676433,63,803.577112
342.695783,346,804.887231
496.850594,500,807.482242
91.663411,93,807.510293
286.640544,290,809.979481
160.029893,162,810.019117
496.273304,500,812.547261
496.229189,500,815.064835
367.623639,371,817.62341
496.138595,500,818.943513
281.029349,284,821.343362
106.538171,108,821.365388
104.467639,106,821.386359
98.528152,100,822.596087
21.925264,23,822.601871
93.685872,95,822.635134
39.926965,41,822.645701
132.212573,134,823.871197
112.419066,114,823.898242
367.12514,371,826.336421
120.393089,122,826.371333
106.482228,108,827.502583
29.885662,31,827.511098
95.686434,97,827.538112
388.16588,391,830.049076
102.547251,104,830.088149
96.630754,98,831.311118
88.734112,90,831.332655
93.553179,95,831.354694
16.945859,18,831.360201
111.544737,113,832.570057
154.969921,157,832.623646
107.507678,109,833.849372
34.898584,36,833.854887
104.61685,106,833.876416
19.916451,21,833.879421
496.40366,500,836.429532
112.397738,114,837.693626
110.424632,112,837.723777
345.085499,348,840.198201
88.69757,90,840.22123
33.940089,35,840.228242
11.086403,12,840.230244
80.626012,82,841.442483
496.28743,500,843.931833
134.213301,136,843.972513
124.366355,126,845.189485
95.552096,97,845.216021
93.671613,95,845.244561
90.765652,92,846.417966
147.098825,149,846.456037
496.231046,500,848.98469
496.072932,500,851.688045
183.772757,186,852.96263
133.171962,135,853.000277
495.897559,500,855.610338
74.61641,76,856.854608
128.347158,130,856.889171
307.557765,310,858.175911
496.336569,500,860.787601
495.525656,500,863.322914
495.331928,500,865.939309
249.080577,252,867.228271
159.800261,162,868.527517
129.30158,131,868.563764
472.602718,477,871.091797
208.483311,211,872.311433
55.685646,57,872.327459
496.897355,500,874.884734
495.885253,500,877.51173
459.001723,464,880.079245
30.913836,32,880.084756
39.660695,41,880.09278
129.368524,131,881.254753
495.720375,500,883.861725
324.443485,328,885.207144
110.329443,112,885.245538
367.047086,371,887.709086
92.611087,94,887.731635
97.556687,99,888.999218
495.733563,500,891.529172
150.829726,153,891.576255
138.257624,140,892.84093
62.578298,64,892.865005
25.001479,26,892.873519
41.943814,43,892.884541
257.833982,260,894.175862
495.654234,500,896.757184
12.960031,14,896.76169
135.115948,137,898.014618
225.6327,228,899.270593
243.18951,245,900.572568
496.100834,500,903.14254
486.600563,491,905.739915
97.452678,99,905.76458
102.586928,104,905.798186
226.208132,228,907.072645
496.264399,500,909.674581
191.929086,194,910.977793
495.523712,500,913.567125
308.875049,312,914.869824
116.509971,118,916.134821
118.366127,120,916.173388
16.075564,17,916.179388
116.408358,118,917.348126
495.544743,500,919.869197
496.560845,500,921.263203
293.273859,296,923.743314
495.605732,500,926.358391
248.963292,251,927.60635
123.340322,125,927.639737
122.276898,124,928.874875
342.154319,346,930.202685
496.17082,500,932.780744
