#{"t_start": 1777526949.6634176, "env_id": "CartPole-v1"}
r,l,t
24.0,24,374.075578
101.0,101,374.089858
98.0,98,375.18287
40.0,40,375.195734
96.0,96,375.220016
93.0,93,376.274059
14.0,14,376.280127
100.0,100,376.295159
94.0,94,376.308368
500.0,500,378.015031
137.0,137,378.87652
199.0,199,379.872953
10.0,10,379.876134
53.0,53,379.883466
92.0,92,379.895705
17.0,17,379.895705
22.0,22,379.902549
362.0,362,381.861936
13.0,13,381.864936
109.0,109,381.892196
500.0,500,384.099341
128.0,128,384.878581
104.0,104,384.900434
37.0,37,384.91336
119.0,119,385.927681
209.0,209,386.726595
14.0,14,386.732237
113.0,113,386.758736
14.0,14,386.760478
22.0,22,386.76678
120.0,120,387.641141
191.0,191,387.666895
39.0,39,388.717795
102.0,102,388.732313
104.0,104,388.747542
23.0,23,388.750542
500.0,500,390.43389
26.0,26,390.440775
109.0,109,391.107549
112.0,112,391.122295
121.0,121,392.077299
126.0,126,392.119286
135.0,135,393.03253
146.0,146,393.068392
140.0,140,394.09938
136.0,136,394.135453
151.0,151,395.129333
500.0,500,397.217104
139.0,139,398.234668
146.0,146,398.273264
113.0,113,399.314199
104.0,104,399.345664
104.0,104,399.369195
115.0,115,400.345429
118.0,118,400.357504
114.0,114,401.427513
113.0,113,401.456892
111.0,111,402.194163
93.0,93,402.213841
20.0,20,402.222535
93.0,93,402.245599
302.0,302,404.173609
189.0,189,404.22297
110.0,110,405.235595
98.0,98,405.257278
101.0,101,406.325262
12.0,12,406.327288
27.0,27,406.338936
500.0,500,408.256527
500.0,500,410.38975
500.0,500,412.551161
237.0,237,413.44327
26.0,26,413.4502
38.0,38,413.459965
19.0,19,413.464698
32.0,32,413.467705
29.0,29,413.482914
15.0,15,413.487412
97.0,97,414.514791
500.0,500,415.37862
23.0,23,416.31152
15.0,15,416.314448
14.0,14,416.315196
115.0,115,416.333582
115.0,115,417.267026
128.0,128,417.295498
288.0,288,418.288314
500.0,500,420.275683
87.0,87,420.297414
171.0,171,421.474869
407.0,407,423.483409
85.0,85,423.509471
34.0,34,423.513688
37.0,37,423.525991
37.0,37,423.53861
101.0,101,424.354838
100.0,100,424.380799
97.0,97,425.293925
99.0,99,425.317028
104.0,104,425.339905
85.0,85,426.302316
84.0,84,426.322568
59.0,59,426.336357
92.0,92,427.267371
19.0,19,427.276253
14.0,14,427.280583
19.0,19,427.285234
90.0,90,427.30695
23.0,23,427.313097
227.0,227,428.495068
30.0,30,428.500283
449.0,449,430.561607
124.0,124,431.675124
49.0,49,431.679458
91.0,91,431.695343
87.0,87,431.708237
110.0,110,432.549007
120.0,120,432.581166
197.0,197,433.615192
152.0,152,434.585084
23.0,23,434.593038
103.0,103,434.617439
104.0,104,435.664533
95.0,95,435.692837
28.0,28,435.694837
33.0,33,435.709174
49.0,49,435.720785
19.0,19,436.742544
92.0,92,436.766627
90.0,90,436.788835
93.0,93,437.775875
500.0,500,439.554536
42.0,42,439.565327
98.0,98,439.59069
51.0,51,439.603221
52.0,52,439.615
94.0,94,440.551217
97.0,97,440.575002
16.0,16,440.58066
28.0,28,440.584698
24.0,24,440.594579
102.0,102,441.641654
23.0,23,441.647094
98.0,98,441.673067
500.0,500,443.674489
500.0,500,445.495378
89.0,89,446.426724
103.0,103,446.45285
14.0,14,446.453851
16.0,16,446.456724
104.0,104,447.466286
93.0,93,447.488441
22.0,22,447.491457
22.0,22,447.494457
97.0,97,447.50854
323.0,323,449.316002
27.0,27,449.321231
87.0,87,449.336843
12.0,12,449.338847
11.0,11,449.339846
26.0,26,449.344372
18.0,18,449.349499
303.0,303,451.166298
500.0,500,453.151771
120.0,120,453.177646
121.0,121,454.022796
112.0,112,454.050226
112.0,112,454.077294
395.0,395,456.037048
500.0,500,458.250221
160.0,160,459.275213
176.0,176,459.308954
125.0,125,460.335824
90.0,90,460.35903
21.0,21,460.364191
88.0,88,460.377999
145.0,145,461.290394
227.0,227,462.393391
19.0,19,462.396553
129.0,129,462.432048
107.0,107,463.238435
111.0,111,463.254844
26.0,26,463.262212
102.0,102,464.143052
100.0,100,464.156988
20.0,20,464.159004
17.0,17,464.159004
500.0,500,466.311969
23.0,23,466.312386
500.0,500,468.266384
366.0,366,470.433739
96.0,96,470.447365
15.0,15,470.449665
106.0,106,471.469284
500.0,500,473.568209
348.0,348,474.727038
500.0,500,476.74981
500.0,500,478.584807
133.0,133,478.604539
14.0,14,478.606539
159.0,159,479.425365
104.0,104,479.440178
500.0,500,481.588236
135.0,135,482.647518
105.0,105,482.662642
500.0,500,484.448495
25.0,25,484.451365
249.0,249,485.373634
500.0,500,487.707398
377.0,377,489.804894
96.0,96,489.828786
96.0,96,490.936737
24.0,24,490.94301
25.0,25,490.948452
23.0,23,490.955771
142.0,142,490.99077
134.0,134,491.84413
141.0,141,491.864594
500.0,500,493.794135
247.0,247,494.642292
500.0,500,496.814622
500.0,500,498.609454
314.0,314,500.587663
359.0,359,501.608241
103.0,103,501.622818
27.0,27,501.625789
188.0,188,502.756029
500.0,500,504.916879
115.0,115,505.831539
500.0,500,507.813202
101.0,101,507.837774
54.0,54,507.851661
500.0,500,509.878405
500.0,500,511.859373
54.0,54,511.867954
150.0,150,512.731322
387.0,387,513.653285
500.0,500,515.8242
391.0,391,517.938091
469.0,469,519.853161
44.0,44,519.860112
87.0,87,519.86758
99.0,99,520.899979
164.0,164,520.935503
159.0,159,521.878473
137.0,137,521.898565
132.0,132,522.98572
125.0,125,523.017802
118.0,118,524.010958
118.0,118,524.040965
140.0,140,525.023727
153.0,153,525.055248
394.0,394,527.006027
27.0,27,527.013617
24.0,24,527.019561
15.0,15,527.023566
111.0,111,527.965972
108.0,108,527.986649
26.0,26,527.989995
21.0,21,527.992995
12.0,12,527.994995
20.0,20,527.996606
24.0,24,527.996606
126.0,126,528.922879
121.0,121,528.938907
104.0,104,529.700991
105.0,105,529.716267
115.0,115,530.579766
88.0,88,530.599103
94.0,94,530.626759
500.0,500,532.731681
161.0,161,533.832852
144.0,144,534.936733
109.0,109,534.969169
109.0,109,534.995734
103.0,103,536.152845
102.0,102,536.178117
102.0,102,537.260972
39.0,39,537.266449
109.0,109,537.278029
103.0,103,538.383449
413.0,413,539.480533
177.0,177,540.508764
143.0,143,540.547904
30.0,30,541.472183
92.0,92,541.496336
90.0,90,541.517649
22.0,22,541.518524
100.0,100,542.591369
110.0,110,542.618487
41.0,41,542.628646
89.0,89,543.399776
20.0,20,543.407355
45.0,45,543.413718
23.0,23,543.417223
44.0,44,543.426284
22.0,22,543.429428
31.0,31,543.433432
125.0,125,544.176422
124.0,124,544.209275
185.0,185,545.334714
178.0,178,546.357444
88.0,88,546.369938
41.0,41,546.376076
15.0,15,546.37813
27.0,27,546.386046
125.0,125,547.129982
137.0,137,547.154012
149.0,149,548.33368
152.0,152,549.160303
224.0,224,550.137329
218.0,218,550.18828
500.0,500,552.159127
42.0,42,553.153097
20.0,20,553.157983
30.0,30,553.166177
48.0,48,553.181039
29.0,29,553.185039
101.0,101,553.197045
24.0,24,554.10263
500.0,500,555.280373
102.0,102,556.049842
32.0,32,556.054538
28.0,28,556.058559
104.0,104,556.074221
31.0,31,556.840523
39.0,39,556.846996
33.0,33,556.851616
15.0,15,556.853616
101.0,101,556.867206
31.0,31,556.872761
27.0,27,557.973903
34.0,34,557.976809
21.0,21,557.983309
111.0,111,558.013215
12.0,12,558.016109
107.0,107,559.220827
29.0,29,559.228779
32.0,32,559.237126
12.0,12,559.238669
114.0,114,559.268221
500.0,500,561.559225
20.0,20,561.562225
500.0,500,563.426719
500.0,500,565.669545
500.0,500,567.893675
307.0,307,570.000763
455.0,455,571.125273
265.0,265,572.31805
134.0,134,573.234601
11.0,11,573.234601
23.0,23,573.240494
108.0,108,573.261314
390.0,390,575.304997
19.0,19,575.307996
113.0,113,575.327975
113.0,113,576.520002
18.0,18,576.525763
115.0,115,576.553578
22.0,22,576.558899
160.0,160,577.489659
174.0,174,578.609355
500.0,500,580.65178
19.0,19,580.655492
22.0,22,580.658492
13.0,13,580.660492
120.0,120,580.682109
391.0,391,582.698107
31.0,31,582.703939
22.0,22,582.707221
176.0,176,583.812053
500.0,500,586.01612
160.0,160,586.040388
500.0,500,587.782779
411.0,411,589.580967
139.0,139,590.407487
500.0,500,591.505544
500.0,500,593.470271
28.0,28,594.495156
159.0,159,594.534034
482.0,482,596.561329
63.0,63,596.576359
38.0,38,596.584314
44.0,44,597.496205
133.0,133,597.528678
135.0,135,598.398175
13.0,13,598.402444
125.0,125,598.422485
24.0,24,598.431849
121.0,121,599.380573
124.0,124,600.063087
119.0,119,601.1543
121.0,121,601.175495
113.0,113,602.195821
125.0,125,602.215637
132.0,132,603.10647
500.0,500,605.017377
397.0,397,606.210457
167.0,167,607.045184
113.0,113,607.071312
28.0,28,607.073398
120.0,120,607.859482
13.0,13,607.86284
124.0,124,607.894048
145.0,145,608.737178
176.0,176,609.726867
122.0,122,609.744702
125.0,125,610.792789
139.0,139,610.822459
141.0,141,611.926035
340.0,340,613.086903
127.0,127,613.106431
343.0,343,615.296125
122.0,122,615.331366
144.0,144,616.338694
190.0,190,617.55641
29.0,29,617.563284
133.0,133,617.595419
135.0,135,618.601096
140.0,140,618.628333
130.0,130,619.775131
118.0,118,619.807504
142.0,142,620.842755
109.0,109,620.858083
92.0,92,621.917532
114.0,114,621.943194
110.0,110,621.963974
119.0,119,623.064111
121.0,121,623.080488
24.0,24,624.119793
106.0,106,624.140265
106.0,106,624.161707
104.0,104,625.161984
14.0,14,625.165023
104.0,104,625.190625
29.0,29,625.200637
152.0,152,626.364325
160.0,160,627.559378
121.0,121,627.587907
130.0,130,628.614904
20.0,20,628.616452
28.0,28,628.627442
18.0,18,628.6345
11.0,11,628.6355
18.0,18,628.639009
21.0,21,628.642541
25.0,25,628.645349
24.0,24,628.649382
26.0,26,628.653553
21.0,21,628.656553
23.0,23,628.659707
33.0,33,629.712135
20.0,20,629.717181
104.0,104,629.743438
107.0,107,629.768027
500.0,500,631.915379
115.0,115,632.814986
107.0,107,632.831157
500.0,500,634.653272
127.0,127,635.524748
217.0,217,636.554035
98.0,98,636.576312
19.0,19,636.580926
98.0,98,636.611695
106.0,106,637.794142
105.0,105,637.819676
110.0,110,638.880007
109.0,109,638.912825
102.0,102,639.950318
132.0,132,639.983596
141.0,141,641.162456
28.0,28,641.172586
10.0,10,641.173328
104.0,104,641.201234
100.0,100,642.240744
33.0,33,642.249532
21.0,21,642.252381
45.0,45,642.258456
121.0,121,642.277044
26.0,26,642.27987
373.0,373,644.388133
145.0,145,645.417408
326.0,326,646.603094
127.0,127,646.62081
500.0,500,648.757782
116.0,116,649.546503
122.0,122,649.568988
424.0,424,651.650901
127.0,127,651.66806
500.0,500,653.590901
500.0,500,655.832428
90.0,90,656.640309
101.0,101,656.665368
21.0,21,656.670368
98.0,98,656.694856
24.0,24,657.61112
26.0,26,657.614278
105.0,105,657.637413
500.0,500,659.707888
109.0,109,659.72388
115.0,115,660.875681
122.0,122,660.909025
56.0,56,661.980875
256.0,256,663.141335
177.0,177,663.166772
500.0,500,665.392064
53.0,53,665.408112
139.0,139,666.498161
106.0,106,666.512305
22.0,22,666.515558
48.0,48,667.346522
115.0,115,667.363558
10.0,10,667.364074
21.0,21,667.36831
115.0,115,668.31398
126.0,126,668.348485
38.0,38,668.35753
24.0,24,668.363618
117.0,117,669.541448
18.0,18,669.545507
30.0,30,669.552825
26.0,26,669.564102
121.0,121,670.498531
140.0,140,670.522657
23.0,23,670.536117
131.0,131,671.553573
208.0,208,672.633758
29.0,29,672.647637
17.0,17,672.65158
111.0,111,672.67786
36.0,36,672.68216
15.0,15,672.690196
145.0,145,673.718048
449.0,449,675.813454
149.0,149,675.854664
327.0,327,677.763279
361.0,361,678.995107
15.0,15,678.997106
14.0,14,678.997106
90.0,90,679.011415
500.0,500,682.149792
293.0,293,684.274913
27.0,27,684.281983
500.0,500,686.605043
28.0,28,686.611715
29.0,29,686.61828
28.0,28,686.622628
19.0,19,686.630483
23.0,23,686.636483
24.0,24,686.642039
120.0,120,687.836344
22.0,22,687.842002
22.0,22,687.84512
18.0,18,687.848122
32.0,32,687.85234
35.0,35,687.858166
16.0,16,687.859908
39.0,39,687.866683
500.0,500,690.165897
381.0,381,692.048618
12.0,12,692.053186
143.0,143,692.089722
22.0,22,693.211985
128.0,128,693.230162
26.0,26,693.234161
116.0,116,694.296957
364.0,364,695.405949
28.0,28,695.412937
20.0,20,695.41694
407.0,407,697.435165
138.0,138,697.468568
26.0,26,697.477376
500.0,500,699.435804
41.0,41,700.229242
256.0,256,701.174299
500.0,500,702.478081
367.0,367,704.276478
139.0,139,704.298445
500.0,500,706.533344
244.0,244,707.707614
364.0,364,709.811112
141.0,141,709.838058
